Name,Street_Address,City,State,Zip-Code,Latitude,Longitude,Phone#,Loc Type,24/7 Self-Service
Tractor Supply Co.,3714 Cody Drive,Jefferson City,MO,65109,38.529075,-92.222668,,Propane Cylinder Refill,False
Schnucks,1801 Missouri Blvd,Jefferson City,MO,65109,38.579452,-92.199537,,Propane Tank Exchange,False
Walmart,724 W Stadium Blvd,Jefferson City,MO,65109,38.579893,-92.21967,,Propane Tank Exchange,False
Nu Way Rents,3100 S Ten Mile Drive,Jefferson City,MO,65109,38.580083,-92.233468,,Propane Cylinder Refill,False
Phillips 66,910 S Country Club Drive,Jefferson City,MO,65109,38.572891,-92.269778,,Propane Tank Exchange,False
Dollar General,5010 Business 50 W,Jefferson City,MO,65109,38.582662,-92.286856,,Propane Tank Exchange,False
Fastlane,120 E Center St,Holts Summit,MO,65043,38.637795,-92.11869,,Propane Tank Exchange,False
Dollar General,7723 Heritage Highway,Jefferson City,MO,65109,38.468611,-92.291937,,Propane Tank Exchange,False
Dollar General,180 W Simon Blvd,Holts Summit,MO,65043,38.655437,-92.117333,,Propane Tank Exchange,False
J-N-J Liquor And More,9504 Pleasant Hill Road,Jefferson City,MO,65109,38.446029,-92.303389,,Propane Tank Exchange,False
Dollar General,193 Mill Lane,Westphalia,MO,65085,38.439228,-91.996451,,Propane Tank Exchange,False
Midway,300 State Road Ae,New Bloomfield,MO,65063,38.716257,-92.08483,,Propane Tank Exchange,False
Dollar General,9388 Old US Highway 54,New Bloomfield,MO,65063,38.72434,-92.079202,,Propane Tank Exchange,False
Dollar General,13421 Route C,Russellville,MO,65074,38.508723,-92.445968,,Propane Tank Exchange,False
Dollar General,14304 Mount Carmel Rd,Eugene,MO,65032,38.381109,-92.397023,,Propane Tank Exchange,False
Fastlane,602 E Broadway,Ashland,MO,65010,38.773534,-92.253856,,Propane Tank Exchange,False
Dollar General,409 Eastside Dr,Ashland,MO,65010,38.778066,-92.251078,,Propane Tank Exchange,False
Dollar General,1302 E Main St,Linn,MO,65051,38.473581,-91.835681,,Propane Tank Exchange,False
T & L's Zip Stop,201 S Highway 63,Freeburg,MO,65035,38.314948,-91.922936,,Propane Tank Exchange,False
7 Eleven,1103 Yosemite,Denver,CO,80220,39.733105,-104.885165,,Propane Tank Exchange,False
Walmart,9400 Ralston Road,Arvada,CO,80002,39.80052,-105.10269,,Propane Tank Exchange,True
Circle K,4600 E 74th Ave,Commerce City,CO,80022,39.830436,-104.933454,,Propane Tank Exchange,False
7 Eleven,4922 North Willow Street,Denver,CO,80238,39.786006,-104.887509,,Propane Tank Exchange,False
Best One Convenience Store,6898 Kearney Street,Commerce City,CO,80022,39.821638,-104.917053,,Propane Tank Exchange,False
Circle K,8290 North Washington,Denver,CO,80229,39.846297,-104.977519,,Propane Tank Exchange,False
7 Eleven,3131 S Broadway,Englewood,CO,80113,39.659966,-104.988022,,Propane Tank Exchange,False
Super Qwik Stop Inc,1580 W 84th Ave,Denver,CO,80260,39.848759,-105.005679,,Propane Tank Exchange,False
Circle K,801 W 84th Ave,Denver,CO,80260,39.849464,-104.997052,,Propane Tank Exchange,False
Walmart,7800 E Smith Rd,Denver,CO,80207,39.769326,-104.876668,,Propane Tank Exchange,False
Stinker Stores,2101 S Holly St,Denver,CO,80222,39.678188,-104.922665,,Propane Tank Exchange,False
Dollar General,8495 Pecos St,Federal Heights,CO,80260,39.851041,-105.006706,,Propane Tank Exchange,False
7 Eleven,2100 South Holly,Denver,CO,80222,39.678143,-104.921798,,Propane Tank Exchange,False
7 Eleven,6302 East 72 Avenue Highway 2,Commerce City,CO,80022,39.826865,-104.915433,,Propane Tank Exchange,False
Walmart,601 Englewood Pkwy,Englewood,CO,80110,39.656167,-104.994747,,Propane Tank Exchange,False
Walmart,601 Englewood Pkwy,Englewood,CO,80110,39.656167,-104.994747,,Propane Tank Exchange,True
7 Eleven,8002 Chase Dr,Arvada,CO,80003,39.842148,-105.057066,,Propane Tank Exchange,False
Stinker Stores,6355 E 72nd Ave,Commerce City,CO,80222,39.827419,-104.914361,,Propane Tank Exchange,False
7 Eleven,1120 South Parker Road,Denver,CO,80231,39.696112,-104.896249,,Propane Tank Exchange,False
Stinker Stores,800 W Hampden Ave,Englewood,CO,80110,39.653004,-104.997301,,Propane Tank Exchange,False
7 Eleven,10201 Montview,Aurora,CO,80010,39.747797,-104.869041,,Propane Tank Exchange,False
Oberon Food & Gas,6601 Oberon Road,Arvada,CO,80004,39.81736,-105.103946,,Propane Tank Exchange,False
7 Eleven,3495 S Federal Blvd,Sheridan,CO,80110,39.653519,-105.025649,,Propane Tank Exchange,False
Walmart,850 East 88th Avenue,Thornton,CO,80229,39.854887,-104.97512,,Propane Tank Exchange,False
Walmart,850 E 88th Ave,Thornton,CO,80229,39.855038,-104.975184,,Propane Tank Exchange,True
7 Eleven,1277 E Hampden,Englewood,CO,80113,39.653427,-104.972701,,Propane Tank Exchange,False
Maverik,8810 Pecos Street,Thornton,CO,80260,39.856939,-105.005078,,Propane Tank Exchange,False
Safeway,201 E Jefferson Ave,Englewood,CO,80113,39.651864,-104.984666,,Propane Tank Exchange,False
Ranch Market,4991 E Warm Springs Ave,Boise,ID,83716,43.569095,-116.121399,,Propane Tank Exchange,False
Home Depot (QR code),1200 Milwaukee St,Boise,ID,83704,43.61587,-116.282757,,Propane Tank Exchange,True
Jacksons Food Stores,7373 W Franklin Rd,Boise,ID,83709,43.604058,-116.273782,,Propane Tank Exchange,False
Jacksons Food Stores,9016 Ustick Rd,Boise,ID,83704,43.634444,-116.294659,,Propane Tank Exchange,False
Jacksons Food Stores,9545 W Chinden Blvd,Garden City,ID,83714,43.655957,-116.30027,,Propane Tank Exchange,False
Jacksons Food Stores,741 N Milwaukee St,Boise,ID,83704,43.611736,-116.284692,,Propane Tank Exchange,False
Maverik,2650 S Orchard St,Boise,ID,83705,43.578339,-116.242538,,Propane Tank Exchange,False
Maverik,4680 Federal Way,Boise,ID,83716,43.560041,-116.166479,,Propane Tank Exchange,False
Jacksons Food Stores,2728 S Orchard St,Boise,ID,83705,43.577874,-116.243174,,Propane Tank Exchange,False
Jacksons Food Stores,897 S Cole Rd,Boise,ID,83709,43.596776,-116.274598,,Propane Tank Exchange,False
Stinker Stores,8155 W Franklin,Boise,ID,83709,43.604589,-116.28366,,Propane Tank Exchange,False
Cabelas,8109 W Franklin Rd,Boise,ID,83709,43.60312,-116.283095,,Propane Tank Exchange,False
D & B Supply,6945 W Overland Rd,Boise,ID,83709,43.589072,-116.267884,,Propane Tank Exchange,False
Overland Fuel,7110 Overland Rd,Boise,ID,83709,43.59057,-116.270083,,Propane Tank Exchange,False
Stinker Stores,10500 W State St,Boise,ID,83714,43.682696,-116.313011,,Propane Tank Exchange,False
Jacksons Food Stores,9804 W Fairview Ave,Boise,ID,83704,43.620189,-116.304589,,Propane Tank Exchange,False
Jacksons Food Stores,8000 W Overland Rd,Boise,ID,83709,43.590653,-116.281696,,Propane Tank Exchange,False
Walmart,8300 W Overland Rd,Boise,ID,83709,43.591818,-116.284784,,Propane Tank Exchange,False
Walmart,8300 W Overland Rd,Boise,ID,83709,43.591219,-116.285173,,Propane Tank Exchange,True
Stinker Stores,10677 W Ustick Rd,Boise,ID,83713,43.633312,-116.315003,,Propane Tank Exchange,False
Albertsons,10700 Ustick Rd,Boise,ID,83713,43.634607,-116.316345,,Propane Tank Exchange,False
Home Depot (QR code),2808 E State St,Eagle,ID,83616,43.684224,-116.318548,,Propane Tank Exchange,True
Maverik,7353 West Victory Rd,Boise,ID,83709,43.575039,-116.273024,,Propane Tank Exchange,False
Stinker Stores,2959 S Cole,Boise,ID,83709,43.576051,-116.274969,,Propane Tank Exchange,False
Jacksons Food Stores,8990 W Overland Rd,Boise,ID,83709,43.590683,-116.293631,,Propane Tank Exchange,False
Albertsons,6560 South Federal Way,Boise,ID,83716,43.542971,-116.153434,,Propane Tank Exchange,False
Stinker Stores,6658 S Federal Way,Boise,ID,83716,43.541753,-116.154704,,Propane Tank Exchange,False
Stinker Stores,530 N Five Mile,Boise,ID,83713,43.609414,-116.313667,,Propane Tank Exchange,False
Maverik,12095 Ustick Road,Boise,ID,83713,43.633373,-116.333412,,Propane Tank Exchange,False
Jacksons Food Stores,4608 S Cole Rd,Boise,ID,83709,43.560725,-116.273655,,Propane Tank Exchange,False
Home Depot,8334 TAmarack Village,Woodbury,MN,55125,44.943992,-92.940004,,Propane Tank Exchange,False
CVS,8468 TAmarack Bay,Woodbury,MN,55125,44.938571,-92.934842,,Propane Tank Exchange,False
Holiday Station,9087 Broderick Blvd,Inver Grove Heights,MN,55076,44.817574,-93.044671,,Propane Tank Exchange,False
Holiday Station,757 Radio Dr,Woodbury,MN,55125,44.937486,-92.933086,,Propane Tank Exchange,False
Holiday Station,601 North Fifth Street,Minneapolis,MN,55401,44.984435,-93.2796,,Propane Tank Exchange,False
Freedom Valu,3810 Silver Lake Rd Ne,St. Anthony,MN,55421,45.038749,-93.219093,,Propane Tank Exchange,False
Tractor Supply Co.,9273 Cafferty Court,Inver Grove Heights,MN,55077,44.814207,-93.040822,,Propane Cylinder Refill,False
Holiday Station,1065 Diffley Road,Eagan,MN,55123,44.805005,-93.144497,,Propane Tank Exchange,False
Holiday Station,2448 Hennepin Ave,Minneapolis,MN,55405,44.95779,-93.295709,,Propane Tank Exchange,False
Holiday,1624 Washington Ave N,Minneapolis,MN,55411,44.995641,-93.281072,,Propane Tank Exchange,False
CVS,3655 Central Ave,Minneapolis,MN,55418,45.035293,-93.24673,,Propane Tank Exchange,False
CVS,4241 Johnny Cake Ridge Road,Eagan,MN,55122,44.803849,-93.185143,,Propane Tank Exchange,False
Holiday,1650 Diffley Road,Eagan,MN,55122,44.803973,-93.187279,,Propane Tank Exchange,False
Home Depot,400 West 79th Street,Bloomington,MN,55420,44.860855,-93.284929,,Propane Tank Exchange,False
Holiday Station,1800 E County Rd F,White Bear Lake,MN,55110,45.064116,-93.024411,,Propane Tank Exchange,False
Holiday Station,8101 Hadley Ave S,Cottage Grove,MN,55016,44.832271,-92.967237,,Propane Tank Exchange,False
CVS,2730 County Road E,White Bear Lake,MN,55110,45.04969,-92.985744,,Propane Tank Exchange,False
Holiday Station,4259 Central Ave Ne,Columbia Heights,MN,55421,45.046142,-93.246841,,Propane Tank Exchange,False
Freedom Valu,1000 Wildwood Rd,Mahtomedi,MN,55115,45.049764,-92.984298,,Propane Tank Exchange,False
CVS,6540 Penn Avenue South,Richfield,MN,55423,44.884016,-93.309386,,Propane Tank Exchange,False
One Stop Station,1604 West Broadway,Minneapolis,MN,55411,44.999684,-93.301961,,Propane Tank Exchange,False
Holiday Station,8401 Lyndale Ave So,Bloomington,MN,55420,44.851243,-93.287877,,Propane Tank Exchange,False
Holiday Station,4540 Centerville Road,White Bear Lake,MN,55127,45.078705,-93.055326,,Propane Tank Exchange,False
American Convenience Store,285 E 88th Ave,Thornton,CO,80229,39.85672,-104.984466,,Propane Tank Exchange,False
7 Eleven,3391 W Hampden Ave,Englewood,CO,80110,39.653668,-105.031823,,Propane Tank Exchange,False
7 Eleven,8378 Sheridan Blvd,Westminster,CO,80003,39.849306,-105.052531,,Propane Tank Exchange,False
Walmart,10400 E Colfax Ave,Aurora,CO,80012,39.739335,-104.867571,,Propane Tank Exchange,False
Walmart,10400 E Colfax Ave,Aurora,CO,80010,39.739364,-104.867271,,Propane Tank Exchange,True
7 Eleven,1066 East 88th Ave,Thorton,CO,80229,39.855782,-104.973545,,Propane Tank Exchange,False
Dollar General,7400 Highway 2,Commerce City,CO,80022,39.831406,-104.909593,,Propane Tank Exchange,False
Circle K,8815 Federal Rd,Westminster,CO,80260,39.856525,-105.025599,,Propane Tank Exchange,False
7 Eleven,9101 W Jewell Ave,Lakewood,CO,80232,39.682526,-105.099265,,Propane Tank Exchange,False
7 Eleven,10502 E Colfax,Aurora,CO,80010,39.739527,-104.865551,,Propane Tank Exchange,False
Stinker Stores,8875 Washington St,Denver,CO,80229,39.857719,-104.978246,,Propane Tank Exchange,False
Stinker Stores,5100 W Dartmouth Ave,Denver,CO,80236,39.65625,-105.049742,,Propane Tank Exchange,False
Circle K,9207 West Jewell Avenue,Lakewood,CO,80232,39.682431,-105.10074,,Propane Tank Exchange,False
Cruise America,8950 N Federal,Federal Heights,CO,80260,39.858731,-105.024374,,Propane Cylinder Refill,False
Walmart,1442 S Parker Rd,Denver,CO,80231,39.690396,-104.889915,,Propane Tank Exchange,True
Home Depot (QR code),3130 S Sheridan Blvd,Denver,CO,80227,39.654572,-105.049189,,Propane Tank Exchange,True
Walmart,1442 South Parker Road,Denver,CO,80231,39.690417,-104.8887,,Propane Tank Exchange,False
7 Eleven,2500 E 88th Avenue,Thornton,CO,80229,39.855762,-104.956066,,Propane Tank Exchange,False
Safeway,7561 West 80th Ave,Arvada,CO,80003,39.843462,-105.080676,,Propane Tank Exchange,False
7 Eleven,1600 West 92nd Ave,Federal Heights,CO,80260,39.863095,-105.006409,,Propane Tank Exchange,False
Circle K,10098 E Alameda Ave,Denver,CO,80247,39.70962,-104.871139,,Propane Tank Exchange,False
Albertsons,10500 Overland Rd,Boise,ID,83709,43.591815,-116.313327,,Propane Tank Exchange,False
Stinker Stores,1500 S Five Mile,Boise,ID,83709,43.590726,-116.31378,,Propane Tank Exchange,False
Philips 66,12150 Fairview Ave,Boise,ID,83713,43.619881,-116.333954,,Propane Tank Exchange,False
On The Fly Market & Mobil,18525 N Streams Edge Way,Boise,ID,83714,43.772911,-116.263971,,Propane Tank Exchange,False
Maverik,12127 W Franklin Rd,Boise,ID,83709,43.604181,-116.333398,,Propane Tank Exchange,False
76 On The Fly,518 E State St,Eagle,ID,83616,43.695339,-116.347485,,Propane Tank Exchange,False
Stinker Stores,6308 N Eagle Rd,Boise,ID,83713,43.662495,-116.353335,,Propane Tank Exchange,False
Albertsons,4700 North Eagle Rd,Boise,ID,83713,43.647452,-116.352233,,Propane Tank Exchange,False
Walmart,4051 East Fairview Ave,Meridian,ID,83642,43.618152,-116.344056,,Propane Tank Exchange,False
Walmart,4051 E Fairview Ave,Meridian,ID,83642,43.618152,-116.344056,,Propane Tank Exchange,False
Stinker Stores,4744 N Eagle Road,Boise,ID,83709,43.648051,-116.353473,,Propane Tank Exchange,False
Maverik,3080 Five Mile Rd,Boise,ID,83709,43.575203,-116.313628,,Propane Tank Exchange,False
Albertsons,250 S Eagle Rd,Eagle,ID,83616,43.692324,-116.352052,,Propane Tank Exchange,False
Chevron,503 S Eagle Rd,Eagle,ID,83616,43.689557,-116.354749,,Propane Tank Exchange,False
Jacksons Food Stores,30 W State St,Eagle,ID,83616,43.695634,-116.354444,,Propane Tank Exchange,False
CVS,2150 Eagle Creek Ln,Woodbury,MN,55125,44.917959,-92.902539,,Propane Tank Exchange,False
Holiday Station,2030 Eagle Creek Lane,Woodbury,MN,55125,44.919398,-92.901876,,Propane Tank Exchange,False
Calhoun Greenway,3140 Chowen Ave S,Minneapolis,MN,55414,44.945868,-93.325478,,Propane Tank Exchange,False
Holiday Station,1579 Cliff Road,Eagan,MN,55122,44.790638,-93.180437,,Propane Tank Exchange,False
Holiday Station,1920 Highway 96,Arden Hills,MN,55112,45.078513,-93.182741,,Propane Tank Exchange,False
Holiday Station,3700 W 50th St,Minneapolis,MN,55410,44.912691,-93.326795,,Propane Tank Exchange,False
U-Haul,8845 Lyndale Ave S,Bloomington,MN,55420,44.842836,-93.288192,,Propane Cylinder Refill,False
CVS,8936 Lyndale Ave,Bloomington,MN,55420,44.841231,-93.28941,,Propane Tank Exchange,False
CVS,2426 W Broadway Ave,Minneapolis,MN,55411,45.006503,-93.311641,,Propane Tank Exchange,False
Holiday Station,50 East 98th Street,Bloomington,MN,55420,44.826343,-93.277827,,Propane Tank Exchange,False
Holiday Station,4595 Nicols Road,Eagan,MN,55122,44.791034,-93.218579,,Propane Tank Exchange,False
Pilot Travel Center,11650 Courthouse Blvd,Inver Grove Heights,MN,55077,44.780833,-93.032886,,Propane Tank Exchange,False
Holiday Station,5695 Hackmann Ave Ne,Fridley,MN,55432,45.071186,-93.246447,,Propane Tank Exchange,False
Holiday Station,8920 Penn Avenue South,Bloomington,MN,55431,44.841569,-93.309513,,Propane Tank Exchange,False
Freedom Valu,780 Stillwater Rd,Mahtomedi,MN,55115,45.057508,-92.950342,,Propane Tank Exchange,False
CVS,4800 Hwy 61,White Bear Lake,MN,55110,45.086792,-93.007874,,Propane Tank Exchange,False
Holiday Station,12290 Nicollet Ave South,Burnsville,MN,55337,44.811484,-93.278539,,Propane Tank Exchange,False
Wadsworth Century Mart,2900 S Wadsworth Blvd,Denver,CO,80227,39.664095,-105.080881,,Propane Tank Exchange,False
Safeway,6460 E Yale Ave,Denver,CO,80222,39.666806,-104.914287,,Propane Tank Exchange,False
Circle K,9202 Huron,Thornton,CO,80260,39.863869,-104.99618,,Propane Tank Exchange,False
Shell,9201 Huron,Thornton,CO,80260,39.863893,-104.997338,,Propane Tank Exchange,False
Circle K,7607 E Iliff,Denver,CO,80231,39.67528,-104.899237,,Propane Tank Exchange,False
Circle K,3540 W 92nd,Westminster,CO,80031,39.863045,-105.033962,,Propane Tank Exchange,False
Guadalajara - Meat Market,1544 Lima Street,Aurora,CO,80010,39.741305,-104.855997,,Propane Tank Exchange,False
7 Eleven,8820 N Colorado Blvd,Thornton,CO,80229,39.856366,-104.939456,,Propane Tank Exchange,False
7 Eleven,4096 S Federal Blvd,Sheridan,CO,80110,39.642508,-105.024877,,Propane Tank Exchange,False
7 Eleven,10722 East Alameda,Aurora,CO,80012,39.710531,-104.863248,,Propane Tank Exchange,False
7 Eleven,4990 East Hampden Ave,Denver,CO,80222,39.652692,-104.929303,,Propane Tank Exchange,False
7 Eleven,5785 Ward Rd,Arvada,CO,80002,39.801498,-105.13839,,Propane Tank Exchange,False
7 Eleven,1795 Peoria,Aurora,CO,80010,39.74527,-104.847491,,Propane Tank Exchange,False
South Federal Mini Mart,4399 S Federal Blvd,Englewood,CO,80110,39.637469,-105.025766,,Propane Tank Exchange,False
Sam's Club ,9601 Grant St,Thornton,CO,80229,39.871921,-104.983305,,Propane Tank Exchange,True
Albertsons,3499 E Fairview Ave,Meridian,ID,83642,43.617863,-116.350727,,Propane Tank Exchange,False
Albertson's,3499 E Fairview Ave,Meridian,ID,83642,43.617863,-116.350727,,Propane Tank Exchange,True
Jacksons Food Stores,3291 E  Pine St,Meridian,ID,83642,43.611734,-116.353861,,Propane Tank Exchange,False
Jacksons Food Stores,3100 E Magic View Dr,Meridian,ID,83642,43.60011,-116.355756,,Propane Tank Exchange,False
Maverik,1630 E McMillan Rd,Meridian,ID,83646,43.648857,-116.37362,,Propane Tank Exchange,False
Jacksons Food Stores,1950 E Fairview Ave,Meridian,ID,83642,43.62023,-116.369841,,Propane Tank Exchange,False
D & B Supply,1725 E Fairview,Meridian,ID,83642,43.618622,-116.372162,,Propane Tank Exchange,False
Jacksons Food Stores,3010 Goldstone Rd,Meridian,ID,83642,43.585884,-116.355171,,Propane Tank Exchange,False
Albertsons,10565 Lake Hazel,Boise,ID,83709,43.545136,-116.31323,,Propane Tank Exchange,False
Albertsons,10565 W Lake Hazel Rd,Boise,ID,83709,43.545136,-116.31323,,Propane Tank Exchange,False
Jacksons Food Stores,6225 S Five Mile Rd,Boise,ID,83709,43.546145,-116.314892,,Propane Tank Exchange,False
Stinker Stores,4948 N Meridian Rd,Meridian,ID,83646,43.653857,-116.393534,,Propane Tank Exchange,False
Jacksons Food Stores,1745 E  Overland Rd,Meridian,ID,83642,43.58978,-116.372694,,Propane Tank Exchange,False
Maverik,6168 S Cloverdale Rd,Boise,ID,83709,43.547165,-116.333512,,Propane Tank Exchange,False
Maverik,1540 Overland Rd East,Meridian,ID,83642,43.590915,-116.375143,,Propane Tank Exchange,False
Albertsons,20 E Fairview,Meridian,ID,83642,43.620689,-116.392775,,Propane Tank Exchange,False
Freedom Valu,4852 US Highway 61,White Bear Lake,MN,55110,45.087663,-93.007911,,Propane Tank Exchange,False
Holiday Station,5720 Excelsior Blvd,St. Louis Park,MN,55416,44.929736,-93.352814,,Propane Tank Exchange,False
Bobby & Steves Auto,7920 France Ave South,Bloomington,MN,55435,44.859738,-93.329462,,Propane Tank Exchange,False
Holiday Station,5200 Interlachen Blvd,Edina,MN,55436,44.912732,-93.354211,,Propane Tank Exchange,False
Home Depot,5800 Cedar Lake Road,Saint Louis Park,MN,55416,44.965063,-93.352664,,Propane Tank Exchange,False
CVS,5696 University Ave,Fridley,MN,55432,45.070848,-93.264532,,Propane Tank Exchange,False
Holiday Station,8610 E Point Douglas Road,Cottage Grove,MN,55016,44.817769,-92.930848,,Propane Tank Exchange,False
Holiday Station,200 57th Avenue Ne,Fridley,MN,55432,45.071148,-93.267743,,Propane Tank Exchange,False
