Title,price,saving,discountData,productLink,quantityPrice,category
Château Mouton Rothschild 1er Cru Classé Pauillac AOC,850,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-mouton-rothschild-1er-cru-classe-pauillac-aoc/p/3173076017,113.33/10cl,Spezialitäten
Château Mouton Rothschild 1er Cru Classé Pauillac AOC,569,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-mouton-rothschild-1er-cru-classe-pauillac-aoc/p/3173076019,75.87/10cl,Spezialitäten
Château Mouton Rothschild 1er Cru Classé Pauillac AOC,635,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-mouton-rothschild-1er-cru-classe-pauillac-aoc/p/3173076023,84.67/10cl,Spezialitäten
Château Mouton Rothschild Pauillac AC 1er Cru Classé 3x  75cl,1’227.00,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-mouton-rothschild-pauillac-ac-1er-cru-classe/p/3173076031,54.53/10cl,Spezialitäten
Château Mouton Rothschild Pauillac AC 1er Cru Classé,699,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-mouton-rothschild-pauillac-ac-1er-cru-classe/p/3173076027,93.20/10cl,Spezialitäten
Château Nénin Pomerol AOC,89.95,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-nenin-pomerol-aoc/p/3950714003,11.99/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP, Calvaire 6x  75cl",165,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-calvaire/p/5852099002,3.67/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP, Sixtine 6x  75cl",173.7,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-sixtine/p/6042136007,3.86/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP Chante le Merle, Bosquet Papes 6x  75cl",269.7,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-chante-le-merle-bosquet-papes/p/5851880009,5.99/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP Cuvée des Cadettes, Nerthe",84.95,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-cuvee-des-cadettes-nerthe/p/5851438003,11.33/10cl,Spezialitäten
Châteauneuf-du-Pape AOP Cuvée des Cadettes Château La Nerthe,84.95,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-cuvee-des-cadettes-chateau-la-nerthe/p/5851438001,11.33/10cl,Spezialitäten
nu3 Bio Kokosöl 230ML,5.6,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/kochbutter-bratfett/nu3-bio-kokosoel-230ml/p/6034295,2.43/100ml,Milchprodukte & Eier
Karma Bio Reisdrink mit Mandeln,2.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/vegane-alternativen-zu-milchgetraenken/karma-bio-reisdrink-mit-mandeln/p/6758197,2.95/1l,Milchprodukte & Eier
Pro Montagna Gstaader Kräuter-Bergkäse,7.35,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/chaes-huesli/pro-montagna-gstaader-kraeuter-bergkaese/p/3616011,2.95/100g,Milchprodukte & Eier
Doppelrahm 45% IP-Suisse,3.85,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/rahm/vollrahm-halbrahm/doppelrahm-45-ip-suisse/p/6969128,1.93/100ml,Milchprodukte & Eier
Rama zum Braten mit Butternote,5.45,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/kochbutter-bratfett/rama-zum-braten-mit-butternote/p/7072622,1.09/100ml,Milchprodukte & Eier
Alpro Soja Mango ohne Zuckerzusatz,3.1,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/exoten-zitrusfruechte/alpro-soja-mango-ohne-zuckerzusatz/p/6142039,0.78/100g,Milchprodukte & Eier
Hirz Joghurt Rhabarber 2x180g,2.5,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/gartenfruechte/hirz-joghurt-rhabarber-2x180g/p/4217454,0.69/100g,Milchprodukte & Eier
Hirz Joghurt 0% Stracciatella 2x180g,2.3,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/schokolade-stracciatella/hirz-joghurt-0-stracciatella/p/6860562,0.64/100g,Milchprodukte & Eier
"Naturaplan Bio Schafmilch 6,3% Milchfett pasteurisiert",3.2,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/spezialmilch/naturaplan-bio-schafmilch-63-milchfett-pasteurisiert/p/3440746,0.64/100ml,Milchprodukte & Eier
Naturaplan Bio Raclettekäse Scheiben surchoix,10.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/raclette-fondue/raclette/naturaplan-bio-raclettekaese-scheiben-surchoix/p/4160649,2.74/100g,Milchprodukte & Eier
Emmi pur Joghurt Mango trifft auf Apfel 2x150g,2.4,,15% pro 4,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/exoten-zitrusfruechte/emmi-pur-joghurt-mango-trifft-auf-apfel/p/7250340,0.80/100g,Milchprodukte & Eier
Kondensmilch gezuckert Tube,2.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/spezialmilch/kondensmilch-gezuckert-tube/p/6482975,0.98/100g,Milchprodukte & Eier
Prix Garantie Rahmquark,1.5,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/quark/quark-nature/prix-garantie-rahmquark/p/6570311,0.60/100g,Milchprodukte & Eier
Hirz Joghurt 0% Limette 2x180g,2.3,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/exoten-zitrusfruechte/hirz-joghurt-0-limette/p/6649708,0.64/100g,Milchprodukte & Eier
Hirz Joghurt ohne Zuckerzusatz Mango-Pfirsich laktosefrei 2x150g,2.5,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/exoten-zitrusfruechte/hirz-joghurt-ohne-zuckerzusatz-mango-pfirsich-laktosefrei/p/7017042,0.83/100g,Milchprodukte & Eier
Jogurt Himbeere-Mango Fairtrade 4x180g,2.4,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/himbeer/jogurt-himbeere-mango-fairtrade-4x180g/p/6963664,0.33/100g,Milchprodukte & Eier
TamTam Le Flan Vanille mit Caramel 4x100g,2.45,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/desserts-creme/pudding-flan/tamtam-le-flan-vanille-mit-caramel-4x100g/p/3642242,0.61/100g,Milchprodukte & Eier
LC1 Joghurt Passionsfrucht 2x150g,2.2,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/exoten-zitrusfruechte/lc1-joghurt-passionsfrucht/p/3575740,0.73/100g,Milchprodukte & Eier
Naturaplan Bio Fairtrade Kokosnussmilch Tetrapack,3.1,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/kokosmilch/naturaplan-bio-fairtrade-kokosnussmilch-tetrapack/p/6800140,0.94/100ml,Milchprodukte & Eier
Activia probiotischer Joghurt Vorratspack Fruchtmix 8x115g,6.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/gartenfruechte/activia-probiotischer-joghurt-vorratspack-fruchtmix-8x115g/p/6156938,0.76/100g,Milchprodukte & Eier
Naturaplan Bio Regio Butter Romandie,4.8,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/butter/naturaplan-bio-regio-butter-romandie/p/3735946,2.40/100g,Milchprodukte & Eier
Boursin Frischkäse Knoblauch & Kräuter,3.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/frischkaese-mozzarella/frischkaese-aufstrich/boursin-frischkaese-knoblauch-kraeuter/p/3845298,2.63/100g,Milchprodukte & Eier
Free From Bio Vollmilch pasteurisiert,1.45,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/frische-milch/free-from-bio-vollmilch-pasteurisiert/p/6799520,0.29/100ml,Milchprodukte & Eier
Bio Regio Gruyère Milchdrink past PET,2.05,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/frische-milch/bio-regio-gruyere-milchdrink-past-pet/p/7191860,2.05/1l,Milchprodukte & Eier
Toni Joghurt Mokka 2x  180g,2.7,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/mokka-nuss/toni-joghurt-mokka/p/3616703,0.75/100g,Milchprodukte & Eier
Die Bratcrème Gourmet,9.95,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/butter-margarine/kochbutter-bratfett/die-bratcreme-gourmet/p/3022751,2.49/100ml,Milchprodukte & Eier
Emmi Kaltbach Raclettekäse Scheiben,9.7,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/raclette-fondue/raclette/emmi-kaltbach-raclettekaese-scheiben/p/4331000,3.23/100g,Milchprodukte & Eier
Sapori Parmigiano Reggiano DOP gehobelt,2.7,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/reibkaese/sapori-parmigiano-reggiano-dop-gehobelt/p/7107169,2.70/100g,Milchprodukte & Eier
Alpro Skyr Alternative Vanillegeschmack,3.1,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/joghurt/joghurt-mit-geschmack/vanille-caramel-honig/alpro-skyr-alternative-vanillegeschmack/p/6370431,0.78/100g,Milchprodukte & Eier
Sapori Pecorino Romano DOP gerieben,2.7,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/abgepackter-kaese/reibkaese/sapori-pecorino-romano-dop-gerieben/p/7169174,3.38/100g,Milchprodukte & Eier
Gebührensack Muttenz 35L 10 Stück,20,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kehrichtsaecke/kehrichtsaecke-gebuehrenpflichtig/gebuehrensack-muttenz-35l-10-stueck/p/6485095,2.00/1ST,Haushalt & Küche
Oecoplan Servietten ColourLine 33cm 20 Stück,4.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/servietten-party-zubehoer/servietten/oecoplan-servietten-colourline-33cm-20-stueck/p/5714003,0.25/1ST,Haushalt & Küche
Cilia Teefilter 100 Stück,4.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/beutel-filter/filter/cilia-teefilter-100-stueck/p/3383792,0.05/1ST,Haushalt & Küche
Febreze Bad Lufterfrischer Zitrusfrisch,5.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/raum-lufterfrischer/andere-erfrischer/febreze-bad-lufterfrischer-zitrusfrisch/p/7251464,0.79/1ml,Haushalt & Küche
À Table! Digitales Universalthermometer,14.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/kuechenhelfer/a-table-digitales-universalthermometer/p/6402731,,Haushalt & Küche
Eiswürfel Tropical,1.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/uebrige-haushaltsartikel/eiswuerfel-tropical/p/7061563,,Haushalt & Küche
Hauert Tomaten-Langzeitdünger Kugeln | 40 Stück,9.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/urban-gardening/duenger-und-erde/hauert-tomaten-langzeitduenger-kugeln--40-stueck/p/4687906,0.25/1ST,Haushalt & Küche
À Table! Eiswürfelform 9 Würfel,6.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/dosen-behaelter-gefaesse/einmachglaeser-eisformer/a-table-eiswuerfelform-9-wuerfel/p/7235054,,Haushalt & Küche
À Table! Classic Bratpfanne 24cm,19.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/pfannen/a-table-classic-bratpfanne-24cm/p/6438009,,Haushalt & Küche
Gebührenkehrichtsack Ostermundigen 35L,14,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kehrichtsaecke/kehrichtsaecke-gebuehrenpflichtig/gebuehrenkehrichtsack-ostermundigen-35l/p/3144430,1.40/1ST,Haushalt & Küche
Servietten bright Birthday 33x33cm,3.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/servietten-party-zubehoer/servietten/servietten-bright-birthday-33x33cm/p/6037960,0.25/1ST,Haushalt & Küche
"Betty Bossi Muffinbackform für 12 Stück à 7 cm, Antihaftbeschichtung, mit Rezepten",14.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/backformen/betty-bossi-muffinbackform-fuer-12-stueck-a-7-cm-antihaftbeschichtung-mit-rezepten/p/6749278,,Haushalt & Küche
InHouse Spitzkerzen weiss 2.2x24cm 12 Stück,8.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kerzen-anzuendhilfen/tischkerzen/inhouse-spitzkerzen-weiss-22x24cm-12-stueck/p/3673238,0.75/1ST,Haushalt & Küche
Gesal Ameisengranulat Barriere | 300 g,14.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/insektenstop/gesal-ameisengranulat-barriere--300-g/p/3396632,4.98/100g,Haushalt & Küche
Gebührenkehrichtsack Volketswil 35L 10 Stück,18,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kehrichtsaecke/kehrichtsaecke-gebuehrenpflichtig/gebuehrenkehrichtsack-volketswil-35l-10-stueck/p/3384912,1.80/1ST,Haushalt & Küche
Ballone Regenbogen 24 Stück,5.3,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/servietten-party-zubehoer/party-dekoration/ballone-regenbogen-24-stueck/p/6520228,0.22/1ST,Haushalt & Küche
Super Clean Mikrofaser Brillentuch 2 Stück,4.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/uebrige-haushaltsartikel/super-clean-mikrofaser-brillentuch-2-stueck/p/6132530,2.48/1ST,Haushalt & Küche
À Table! Edelstahlsieb 26cm,25.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/kuechenhelfer/a-table-edelstahlsieb-26cm/p/6604033,,Haushalt & Küche
Á Table! Metall Trichter mit Sieb,6.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/kuechenhelfer/%C3%A1-table-metall-trichter-mit-sieb/p/6502927,,Haushalt & Küche
Select Samen Blumen und Kräuterwiese,2.9,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/urban-gardening/samen/select-samen-blumen-und-kraeuterwiese/p/3114360,,Haushalt & Küche
Select Samen Nützlingsmischung,3.9,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/urban-gardening/samen/select-samen-nuetzlingsmischung/p/3114468,,Haushalt & Küche
Swirl Dunstfilter,3.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/beutel-filter/filter/swirl-dunstfilter/p/5652262,3.95/1ST,Haushalt & Küche
De'Longhi Wasserenthärtungsfilter,16.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/dosen-behaelter-gefaesse/gefaesse-wasserenthaerter/de-longhi-wasserenthaertungsfilter/p/4018980,,Haushalt & Küche
À Table! Küchentuch blau 50x90cm,5.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/kuechenhelfer/a-table-kuechentuch-blau-50x90cm/p/7192490,,Haushalt & Küche
InHouse Stabkerzen weiss 2.2x19cm 9 Stück,6.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kerzen-anzuendhilfen/tischkerzen/inhouse-stabkerzen-weiss-22x19cm-9-stueck/p/3673400,0.77/1ST,Haushalt & Küche
Grabkerzen Nr. 3 weiss 2 Stück,3.25,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kerzen-anzuendhilfen/geburtstagskerzen-spezialkerzen/grabkerzen-nr-3-weiss-2-stueck/p/6754262,0.03/1ST,Haushalt & Küche
"tesa Powerstrips® Dekohaken - selbstklebend, transparent, hält Objekte bis 200g, entfern- und wiederverwendbar",7.5,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/uebrige-haushaltsartikel/tesa-powerstrips%C2%AE-dekohaken-selbstklebend-transparent-haelt-objekte-bis-200g-entfern-und-wiederverwendbar/p/3353778,1.50/1ST,Haushalt & Küche
Prix Garantie Spritzschutzdeckel Epoxy 29cm,7.95,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kuechenutensilien/kuechenhelfer/prix-garantie-spritzschutzdeckel-epoxy-29cm/p/7031701,,Haushalt & Küche
Gebührenkehrichtsack Chur 35L 10 Stück,19,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kehrichtsaecke/kehrichtsaecke-gebuehrenpflichtig/gebuehrenkehrichtsack-chur-35l-10-stueck/p/3146217,1.90/1ST,Haushalt & Küche
Gebührenkehrichtsack Zug 60L 5 Stück,21,,,https://www.coop.ch/de/haushalt-tier/haushalt-kueche/kehrichtsaecke/kehrichtsaecke-gebuehrenpflichtig/gebuehrenkehrichtsack-zug-60l-5-stueck/p/3384655,4.20/1ST,Haushalt & Küche
Betty Bossi Poulet Piccata 3 Stück,4.5,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/paniertes-pfannenfertiges/fleisch-fisch/betty-bossi-poulet-piccata-3-stueck/p/6659550,3.00/100g,Fleisch & Fisch
Citterio Mortadella,2.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/aufschnitt/citterio-mortadella/p/7198713,3.88/100g,Fleisch & Fisch
Naturafarm Schweinsstotzen Charbonnade 4 Stück ca. 240g,7.9,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/schwein/naturafarm-schweinsstotzen-charbonnade-4-stueck-ca/p/3716271,3.29/100g,Fleisch & Fisch
Prix Garantie vegane Alternative zu Hack,3,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/the-veggie-chef/gehacktes-geschnetzeltes/prix-garantie-vegane-alternative-zu-hack/p/6803514,1.09/100g,Fleisch & Fisch
Naturaplan Bio Rindsplätzli à la minute ca. 200g,13.5,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/rind/naturaplan-bio-rindsplaetzli-a-la-minute-ca/p/3382579,6.75/100g,Fleisch & Fisch
Pro Montagna Bündner Landjäger luftgetrocknet 2 Paar,5.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/salami-ganz-salsiz/pro-montagna-buendner-landjaeger-luftgetrocknet-2-paar/p/3726697,2.98/100g,Fleisch & Fisch
Bell BBQ Pulled Pork ca. 621g,19.25,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/schwein/bell-bbq-pulled-pork-ca/p/5780149,3.10/100g,Fleisch & Fisch
Gelbflossen Thunfischfilet,9.9,11.9,16%,https://www.coop.ch/de/lebensmittel/fleisch-fisch/fischtheke/gelbflossen-thunfischfilet/p/5690161,4.95/100g,Fleisch & Fisch
Prix Garantie Poulet Lyoner,3.6,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/aufschnitt/prix-garantie-poulet-lyoner/p/6463907,0.79/100g,Fleisch & Fisch
Landjäger,7.2,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/snacks-apero/landjaeger/p/3635759,2.40/100g,Fleisch & Fisch
Bell Naturafarm Bure Hamme ca. 150g,7.8,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/schinken/bell-naturafarm-bure-hamme-ca/p/7061108,5.20/100g,Fleisch & Fisch
Prix Garantie Truten mini Schnitzel ca. 400g,7.5,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/gefluegel/prix-garantie-truten-mini-schnitzel-ca/p/6976853,1.88/100g,Fleisch & Fisch
Betty Bossi Chicken Strips Herbs,5.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/paniertes-pfannenfertiges/fleisch-fisch/betty-bossi-chicken-strips-herbs/p/6661312,4.58/100g,Fleisch & Fisch
Pouletragout ca. 400g,7.8,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/gefluegel/pouletragout-ca/p/5727773,1.95/100g,Fleisch & Fisch
Betty Bossi Chicken Nuggets paniert,5.65,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/paniertes-pfannenfertiges/fleisch-fisch/betty-bossi-chicken-nuggets-paniert/p/6658250,2.35/100g,Fleisch & Fisch
Naturafarm Aufschnitt,3.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/aufschnitt/naturafarm-aufschnitt/p/5892208,2.63/100g,Fleisch & Fisch
Karma Mini Gemüse Falafel Bällchen,4.95,,,https://www.coop.ch/de/lebensmittel/fertiggerichte/frische-fertiggerichte/uebrige-frische-fertiggerichte/karma-mini-gemuese-falafel-baellchen/p/6769080,2.83/100g,Fleisch & Fisch
Betty Bossi Poulet-Delice CH,6.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/paniertes-pfannenfertiges/fleisch-fisch/betty-bossi-poulet-delice-ch/p/6658164,2.32/100g,Fleisch & Fisch
Prix Garantie Rindsgeschnetzeltes ca. 420g,11.7,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/rind/prix-garantie-rindsgeschnetzeltes-ca/p/6465002,2.79/100g,Fleisch & Fisch
Rindsmarkbein gesägt 2 Stück 370g,2.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/rind/rindsmarkbein-gesaegt-2-stueck/p/5872616,0.80/100g,Fleisch & Fisch
Grischun Bündnerfleisch hauchdünn,9.8,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/buendnerfleisch/grischun-buendnerfleisch-hauchduenn/p/5671442,10.32/100g,Fleisch & Fisch
Fleischkäse zum Backen,9.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/fleischkaese/fleischkaese-zum-backen/p/7092878,1.99/100g,Fleisch & Fisch
Prix Garantie Poulet ca. 1.55kg,12.6,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/gefluegel/prix-garantie-poulet-ca/p/7089797,812.90/100kg,Fleisch & Fisch
Prix Garantie Landrauchschinken ca. 120g,4.65,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/rohschinken/prix-garantie-landrauchschinken-ca/p/6861909,3.88/100g,Fleisch & Fisch
Bell Roastbeef ca. 70g,5.2,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/aufschnitt/bell-roastbeef-ca/p/3445871,7.43/100g,Fleisch & Fisch
Prix Garantie Lyoner,3,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/schinken-aufschnitt/aufschnitt/prix-garantie-lyoner/p/7220196,0.60/100g,Fleisch & Fisch
Chorizo pikant,4.95,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/charcuterie-wurstwaren/trockenfleisch-salami/salami-ganz-salsiz/chorizo-pikant/p/3662530,2.48/100g,Fleisch & Fisch
Natura-Beef Bio Filetsteak 2 Stück ca. 235g,30.3,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/rind/natura-beef-bio-filetsteak-2-stueck-ca/p/3382855,12.89/100g,Fleisch & Fisch
Dorschrückenfilet Royal,12.6,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/fischtheke/dorschrueckenfilet-royal/p/7250191,6.30/100g,Fleisch & Fisch
Naturaplan Bio Schweins Charbonnade 4 Stück ca. 200g,10.55,,,https://www.coop.ch/de/lebensmittel/fleisch-fisch/abgepacktes-frischfleisch/schwein/naturaplan-bio-schweins-charbonnade-4-stueck-ca/p/3667284,5.28/100g,Fleisch & Fisch
Châteauneuf-du-Pape AOP Cuvée Juline Domaine Autard,62.5,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-cuvee-juline-domaine-autard/p/1012715011,8.33/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP Cuvée la Côte Ronde, Autard",49.95,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-cuvee-la-cote-ronde-autard/p/5653006004,6.66/10cl,Spezialitäten
Châteauneuf-du-Pape AOP Deus ex Machina Clos Saint Jean,239,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-deus-ex-machina-clos-saint-jean/p/5821439001,31.87/10cl,Spezialitäten
Châteauneuf-du-Pape AOP Hommage Jacques Perrin Château de Beaucastel,325,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-hommage-jacques-perrin-chateau-de-beaucastel/p/7099331001,433.33/100cl,Spezialitäten
Châteauneuf-du-Pape AOP Hommage Jacques Perrin Château de Beaucastel,375,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-hommage-jacques-perrin-chateau-de-beaucastel/p/1000130002,50.00/10cl,Spezialitäten
Châteauneuf-du-Pape AOP La Célestière,59,,Online 10% ab 6,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-la-celestiere/p/1012717001,7.87/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP Part des Anges, Usseglio 6x  75cl",293.7,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-part-des-anges-usseglio/p/5852251008,6.53/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP Père Pape, Calvaire 6x  75cl",261,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-pere-pape-calvaire/p/7217281001,58.00/100cl,Spezialitäten
"Châteauneuf-du-Pape AOP Réserve, Font Michelle 6x  75cl",165,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-reserve-font-michelle/p/5852256005,3.67/10cl,Spezialitäten
"Châteauneuf-du-Pape AOP Tradition, Bosquet Papes 6x  75cl",179.7,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-tradition-bosquet-papes/p/7220286001,39.93/100cl,Spezialitäten
Châteauneuf-du-Pape AOP Val de Dieu Château de Vaudieu,74.95,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-aop-val-de-dieu-chateau-de-vaudieu/p/5852413001,9.99/10cl,Spezialitäten
Châteauneuf-du-Pape Cuvée La Côte AOP Ronde Domaine Autard 6x  75cl,209.7,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateauneuf-du-pape-cuvee-la-cote-aop-ronde-domaine-autard/p/5653006008,4.66/10cl,Spezialitäten
Château Palmer Margaux AC 3ème Cru Classé,345,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-palmer-margaux-ac-3eme-cru-classe/p/3173519019,46.00/10cl,Spezialitäten
Château Pape Clément Pessac-Léognan AC Cru Classé,115,,,https://www.coop.ch/de/weine/alle-weine/rotweine/chateau-pape-clement-pessac-leognan-ac-cru-classe/p/3173420018,15.33/10cl,Spezialitäten
