Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
BRK,Offense: Play Context: Transition,03/17/24,@,SAS,L,115,122,+2.0,,,,,,,,,,,,,,,,,24,107.5,95,10.2,51,15.0%,93,178.6,99,10.9,70,76.9%,92,222.2,31,-0.8,10,16.7%,26,100.0
BRK,Offense: Play Context: Transition,03/16/24,@,IND,L,100,121,+8.5,,,,,,,,,,,,,,,,,14,102.2,45,1.8,17,10.9%,54,130.0,8,-1.8,56,71.4%,15,80.0,57,1.6,5,12.9%,71,150.0
BRK,Offense: Play Context: Transition,03/13/24,@,ORL,L,106,114,+6.0,,,,,,,,,,,,,,,,,33,110.6,67,4.4,50,14.9%,63,138.5,35,0.5,28,57.1%,37,125.0,78,3.9,88,41.7%,69,144.4
BRK,Offense: Play Context: Transition,03/10/24,@,CLE,W,120,101,+6.5,,,,,,,,,,,,,,,,,89,131.4,73,5.2,32,12.8%,70,145.5,30,0.2,83,85.7%,18,100.0,85,5.0,12,17.2%,94,200.0
BRK,Offense: Play Context: Transition,03/09/24,@,CHA,L,99,110,-6.5,,,,,,,,,,,,,,,,,19,105.3,11,-2.9,40,13.8%,13,90.9,4,-2.7,91,100.0%,6,50.0,50,1.0,62,32.0%,59,133.3
BRK,Offense: Play Context: Transition,03/07/24,@,DET,L,112,118,-2.5,,,,,,,,,,,,,,,,,35,111.1,8,-3.8,34,13.1%,10,84.6,60,2.1,32,58.3%,51,142.9,5,-4.7,23,20.8%,2,20.0
BRK,Offense: Play Context: Transition,03/05/24,vs.,PHI,W,112,107,-1.0,,,,,,,,,,,,,,,,,55,117.2,37,0.8,10,9.7%,32,111.1,38,0.6,63,75.0%,42,133.3,41,0.2,13,17.6%,26,100.0
BRK,Offense: Play Context: Transition,03/04/24,vs.,MEM,L,102,106,-9.5,,,,,,,,,,,,,,,,,43,113.3,65,4.2,12,10.0%,56,133.3,65,2.4,32,60.0%,42,133.3,59,1.8,6,14.3%,59,133.3
BRK,Offense: Play Context: Transition,03/02/24,vs.,ATL,W,114,102,+1.0,,,,,,,,,,,,,,,,,76,124.7,92,9.1,58,15.7%,92,176.9,72,2.9,14,50.0%,78,200.0,80,4.1,56,30.3%,77,155.6
BRK,Offense: Play Context: Transition,02/29/24,vs.,ATL,W,124,97,-1.5,,,,,,,,,,,,,,,,,94,136.9,80,6.2,57,15.5%,78,154.5,93,5.5,32,60.0%,94,233.3,48,0.8,63,32.3%,52,125.0
BRK,Offense: Play Context: Transition,02/27/24,@,ORL,L,81,108,+6.5,,,,,,,,,,,,,,,,,0,78.7,2,-7.2,36,13.3%,2,55.6,16,-0.9,25,55.6%,18,100.0,2,-6.2,47,27.8%,0,0.0
BRK,Offense: Play Context: Transition,02/26/24,@,MEM,W,111,86,-2.5,,,,,,,,,,,,,,,,,66,121.3,97,11.7,51,15.0%,97,191.7,87,4.3,72,80.0%,78,200.0,95,7.4,40,25.8%,92,187.5
BRK,Offense: Play Context: Transition,02/24/24,@,MIN,L,86,101,+8.0,,,,,,,,,,,,,,,,,1,86.0,0,-12.5,76,18.0%,1,33.3,3,-3.0,91,100.0%,8,57.1,0,-9.5,46,27.5%,2,18.2
BRK,Offense: Play Context: Transition,02/22/24,@,TOR,L,93,121,+1.5,,,,,,,,,,,,,,,,,2,88.9,48,2.2,65,16.7%,46,123.1,35,0.5,28,57.1%,18,100.0,58,1.6,73,35.5%,59,133.3
BRK,Offense: Play Context: Transition,02/14/24,@,BOS,L,86,136,+11.5,,,,,,,,,,,,,,,,,0,78.6,32,0.3,6,8.6%,17,100.0,83,3.9,43,66.7%,95,250.0,11,-3.6,19,20.0%,0,0.0
BRK,Offense: Play Context: Transition,02/13/24,vs.,BOS,L,110,118,+8.0,,,,,,,,,,,,,,,,,50,115.8,9,-3.4,9,9.5%,6,75.0,12,-1.5,14,50.0%,9,66.7,22,-1.8,10,16.7%,18,80.0
BRK,Offense: Play Context: Transition,02/10/24,vs.,SAS,W,123,103,-6.0,,,,,,,,,,,,,,,,,91,133.3,88,8.0,84,19.0%,82,160.0,19,-0.7,14,50.0%,18,100.0,97,8.7,84,40.0%,91,181.8
BRK,Offense: Play Context: Transition,02/08/24,vs.,CLE,L,95,118,+8.0,,,,,,,,,,,,,,,,,8,98.9,20,-1.4,72,17.4%,17,100.0,16,-0.9,43,66.7%,18,100.0,35,-0.4,93,45.5%,26,100.0
BRK,Offense: Play Context: Transition,02/06/24,vs.,DAL,L,107,119,+2.5,,,,,,,,,,,,,,,,,26,108.1,52,2.6,70,17.2%,47,123.5,52,1.6,14,50.0%,64,166.7,51,1.1,84,40.0%,43,114.3
BRK,Offense: Play Context: Transition,02/05/24,vs.,GSW,L,98,109,+1.0,,,,,,,,,,,,,,,,,13,102.1,33,0.3,29,12.5%,40,118.2,54,1.6,11,42.9%,64,166.7,25,-1.3,66,33.3%,26,100.0
BRK,Offense: Play Context: Transition,02/03/24,@,PHI,W,136,121,+1.0,,,,,,,,,,,,,,,,,92,134.6,23,-0.8,98,23.5%,17,100.0,44,1.1,4,33.3%,18,100.0,34,-0.5,96,48.6%,36,106.3
BRK,Offense: Play Context: Transition,01/31/24,vs.,PHX,L,120,136,+3.5,,,,,,,,,,,,,,,,,67,121.6,56,3.1,46,14.4%,52,128.6,26,-0.1,62,72.7%,18,100.0,82,4.4,42,26.3%,94,200.0
BRK,Offense: Play Context: Transition,01/29/24,vs.,UTA,W,147,114,+1.0,,,,,,,,,,,,,,,,,97,140.0,99,13.9,93,21.1%,93,180.0,98,8.0,79,83.3%,78,190.0,91,5.9,70,34.5%,86,170.0
BRK,Offense: Play Context: Transition,01/27/24,vs.,HOU,W,106,104,-4.0,,,,,,,,,,,,,,,,,12,101.9,49,2.3,79,18.4%,39,117.6,72,2.9,42,63.6%,64,166.7,33,-0.6,61,31.6%,25,90.9
BRK,Offense: Play Context: Transition,01/25/24,vs.,MIN,L,94,96,+4.0,,,,,,,,,,,,,,,,,16,103.3,68,4.6,45,14.3%,78,154.5,81,3.6,56,71.4%,78,200.0,50,1.0,54,29.6%,56,128.6
BRK,Offense: Play Context: Transition,01/23/24,vs.,NYK,L,103,108,+3.5,,,,,,,,,,,,,,,,,38,112.0,9,-3.4,6,8.7%,6,75.0,19,-0.6,28,57.1%,18,100.0,15,-2.8,7,14.8%,6,50.0
BRK,Offense: Play Context: Transition,01/21/24,@,LAC,L,114,125,+10.5,,,,,,,,,,,,,,,,,48,115.2,67,4.4,84,19.2%,56,133.3,61,2.2,91,100.0%,49,140.0,64,2.2,90,43.3%,59,130.8
BRK,Offense: Play Context: Transition,01/19/24,@,LAL,W,130,112,+7.0,,,,,,,,,,,,,,,,,90,133.0,46,2.0,97,22.7%,40,118.2,7,-1.9,32,60.0%,9,66.7,30,-0.9,86,40.6%,37,107.7
BRK,Offense: Play Context: Transition,01/17/24,@,POR,L,103,105,-5.0,,,,,,,,,,,,,,,,,50,115.7,0,-10.7,90,20.2%,2,55.6,61,2.1,89,88.9%,37,125.0,0,-11.5,66,33.3%,0,0.0
BRK,Offense: Play Context: Transition,01/15/24,vs.,MIA,L,95,96,+1.0,,,,,,,,,,,,,,,,,4,94.0,22,-0.9,93,21.0%,17,95.0,4,-2.8,43,66.7%,6,50.0,61,1.9,76,36.6%,43,114.3
BRK,Offense: Play Context: Transition,01/11/24,@,CLE,L,102,111,+3.0,,,,,,,,,,,,,,,,,13,102.0,26,-0.4,12,10.0%,30,110.0,36,0.6,32,60.0%,42,133.3,29,-1.0,26,21.9%,26,100.0
BRK,Offense: Play Context: Transition,01/07/24,vs.,POR,L,127,134,-9.0,,,,,,,,,,,,,,,,,66,121.0,31,0.1,88,20.0%,32,111.1,74,3.1,56,71.4%,73,180.0,14,-3.0,94,45.7%,20,84.6
BRK,Offense: Play Context: Transition,01/05/24,vs.,OKC,W,124,115,+4.5,,,,,,,,,,,,,,,,,71,123.0,64,4.1,42,14.0%,73,150.0,47,1.3,25,55.6%,49,140.0,70,2.8,51,29.0%,78,157.1
BRK,Offense: Play Context: Transition,01/03/24,@,HOU,L,101,112,+4.0,,,,,,,,,,,,,,,,,9,100.0,39,1.1,50,14.9%,35,114.3,86,4.3,54,70.0%,68,171.4,13,-3.2,24,21.2%,8,57.1
BRK,Offense: Play Context: Transition,01/02/24,@,NOP,L,85,112,+5.5,,,,,,,,,,,,,,,,,1,84.7,7,-4.1,11,9.7%,3,66.7,22,-0.4,14,50.0%,18,100.0,10,-3.7,33,23.8%,6,50.0
BRK,Offense: Play Context: Transition,12/31/23,@,OKC,L,108,124,+7.5,,,,,,,,,,,,,,,,,24,107.2,39,1.1,46,14.4%,28,107.7,46,1.2,43,66.7%,32,116.7,38,-0.1,43,26.7%,26,100.0
BRK,Offense: Play Context: Transition,12/29/23,@,WAS,L,104,110,-6.0,,,,,,,,,,,,,,,,,38,112.0,15,-2.1,53,15.2%,14,91.7,5,-2.6,32,60.0%,5,33.3,45,0.5,57,30.6%,40,111.1
BRK,Offense: Play Context: Transition,12/27/23,vs.,MIL,L,122,144,+10.0,,,,,,,,,,,,,,,,,70,122.7,34,0.5,20,11.3%,40,118.2,66,2.5,28,57.1%,69,175.0,20,-2.1,31,23.3%,20,85.7
BRK,Offense: Play Context: Transition,12/26/23,@,DET,W,118,112,-6.5,,,,,,,,,,,,,,,,,58,118.0,16,-1.9,42,14.0%,11,85.7,22,-0.4,14,50.0%,18,100.0,18,-2.4,53,29.4%,18,80.0
BRK,Offense: Play Context: Transition,12/23/23,vs.,DET,W,126,115,-9.5,,,,,,,,,,,,,,,,,90,132.6,16,-1.9,39,13.7%,17,100.0,67,2.6,8,40.0%,69,175.0,6,-4.5,51,29.0%,11,66.7
BRK,Offense: Play Context: Transition,12/22/23,vs.,DEN,L,117,122,+5.0,,,,,,,,,,,,,,,,,78,125.8,76,5.6,41,14.0%,63,138.5,72,2.9,14,50.0%,95,250.0,59,1.7,63,32.3%,39,110.0
BRK,Offense: Play Context: Transition,12/20/23,vs.,NYK,L,102,121,+1.5,,,,,,,,,,,,,,,,,9,100.0,8,-3.7,79,18.5%,16,94.1,55,1.7,32,60.0%,64,166.7,4,-5.4,96,48.3%,17,78.6
BRK,Offense: Play Context: Transition,12/18/23,@,UTA,L,108,125,-3.5,,,,,,,,,,,,,,,,,32,110.2,23,-0.7,27,12.2%,30,109.1,25,-0.3,14,50.0%,6,50.0,35,-0.4,84,40.0%,51,122.2
BRK,Offense: Play Context: Transition,12/16/23,@,GSW,L,120,124,+3.5,,,,,,,,,,,,,,,,,69,122.4,87,7.8,71,17.3%,82,158.8,77,3.4,79,83.3%,73,180.0,82,4.4,90,42.9%,71,150.0
BRK,Offense: Play Context: Transition,12/14/23,@,DEN,L,101,124,+9.5,,,,,,,,,,,,,,,,,4,93.3,64,4.0,18,11.1%,73,150.0,73,3.0,14,50.0%,95,250.0,50,1.0,34,24.2%,52,125.0
BRK,Offense: Play Context: Transition,12/13/23,@,PHX,W,116,112,+4.5,,,,,,,,,,,,,,,,,76,124.7,82,6.7,41,14.0%,85,163.6,46,1.2,43,66.7%,42,133.3,88,5.4,45,26.9%,94,200.0
BRK,Offense: Play Context: Transition,12/11/23,@,SAC,L,118,131,+5.0,,,,,,,,,,,,,,,,,41,112.8,32,0.2,40,13.8%,40,118.2,2,-3.6,63,75.0%,0,0.0,78,3.9,70,34.5%,82,162.5
BRK,Offense: Play Context: Transition,12/08/23,vs.,WAS,W,124,97,-9.5,,,,,,,,,,,,,,,,,82,127.5,72,5.1,81,18.7%,71,146.7,90,4.7,56,71.4%,78,200.0,43,0.4,72,35.3%,49,120.0
BRK,Offense: Play Context: Transition,12/06/23,@,ATL,W,114,113,+3.5,,,,,,,,,,,,,,,,,37,111.8,25,-0.5,73,17.6%,26,106.3,47,1.3,56,71.4%,53,150.0,23,-1.6,75,36.4%,25,90.9
BRK,Offense: Play Context: Transition,12/02/23,vs.,ORL,W,129,101,-2.5,,,,,,,,,,,,,,,,,80,126.3,94,9.8,30,12.6%,95,183.3,40,0.8,14,50.0%,18,100.0,98,9.0,36,25.0%,94,200.0
BRK,Offense: Play Context: Transition,11/30/23,vs.,CHA,L,128,129,-9.0,,,,,,,,,,,,,,,,,93,135.5,60,3.6,32,12.9%,38,116.7,47,1.3,91,100.0%,16,83.3,65,2.3,19,20.0%,71,150.0
BRK,Offense: Play Context: Transition,11/28/23,vs.,TOR,W,115,103,-1.5,,,,,,,,,,,,,,,,,60,118.6,87,7.8,80,18.6%,65,141.2,69,2.7,11,42.9%,42,133.3,86,5.1,66,32.6%,68,142.9
BRK,Offense: Play Context: Transition,11/26/23,vs.,CHI,W,118,109,-3.0,,,,,,,,,,,,,,,,,86,129.7,26,-0.4,18,11.0%,32,111.1,3,-3.0,56,71.4%,8,60.0,57,1.6,5,12.9%,83,166.7
BRK,Offense: Play Context: Transition,11/25/23,vs.,MIA,W,112,97,-7.5,,,,,,,,,,,,,,,,,76,124.7,0,-10.5,84,19.1%,2,56.3,24,-0.3,78,81.8%,18,100.0,0,-9.0,29,22.6%,0,0.0
BRK,Offense: Play Context: Transition,11/22/23,@,ATL,L,145,147,+3.5,,,,,,,,,,,,,,,,,74,124.1,2,-6.1,33,12.9%,3,66.7,3,-3.3,63,75.0%,6,50.0,11,-3.6,26,21.6%,10,62.5
BRK,Offense: Play Context: Transition,11/19/23,vs.,PHI,L,99,121,+3.5,,,,,,,,,,,,,,,,,14,102.3,65,4.2,23,11.6%,64,140.0,44,1.0,14,50.0%,78,200.0,76,3.5,26,21.9%,68,142.9
BRK,Offense: Play Context: Transition,11/16/23,@,MIA,L,115,122,+3.5,,,,,,,,,,,,,,,,,75,124.4,48,2.1,7,8.9%,47,125.0,52,1.6,72,80.0%,53,150.0,45,0.5,5,13.3%,26,100.0
BRK,Offense: Play Context: Transition,11/14/23,vs.,ORL,W,124,104,-2.5,,,,,,,,,,,,,,,,,91,133.3,99,15.3,94,21.5%,96,189.5,99,9.4,54,69.2%,90,211.1,90,5.9,73,35.5%,86,170.0
BRK,Offense: Play Context: Transition,11/12/23,vs.,WAS,W,102,94,-7.0,,,,,,,,,,,,,,,,,9,100.0,10,-3.1,97,22.5%,13,90.9,52,1.6,14,50.0%,42,133.3,6,-4.6,87,41.3%,19,83.3
BRK,Offense: Play Context: Transition,11/10/23,@,BOS,L,107,121,+12.0,,,,,,,,,,,,,,,,,30,109.6,77,5.9,10,9.6%,91,175.0,99,,100,,99,,90,5.9,34,24.2%,88,175.0
BRK,Offense: Play Context: Transition,11/08/23,vs.,LAC,W,100,93,+5.5,,,,,,,,,,,,,,,,,15,103.1,77,5.8,73,17.5%,73,150.0,83,3.8,90,90.0%,59,155.6,53,1.2,11,17.1%,59,133.3
BRK,Offense: Play Context: Transition,11/06/23,vs.,MIL,L,125,129,+4.5,,,,,,,,,,,,,,,,,73,123.8,52,2.6,67,16.8%,47,125.0,26,-0.1,14,50.0%,99,,69,2.7,94,45.7%,52,125.0
BRK,Offense: Play Context: Transition,11/04/23,vs.,BOS,L,114,124,+10.0,,,,,,,,,,,,,,,,,45,114.1,9,-3.4,13,10.1%,2,55.6,13,-1.4,63,75.0%,9,66.7,21,-2.0,26,21.9%,6,50.0
BRK,Offense: Play Context: Transition,11/03/23,@,CHI,W,109,107,+4.0,,,,,,,,,,,,,,,,,55,117.2,69,4.7,91,20.4%,51,127.8,90,4.8,91,100.0%,78,200.0,54,1.3,88,41.9%,45,115.4
BRK,Offense: Play Context: Transition,11/01/23,@,MIA,W,109,105,+7.0,,,,,,,,,,,,,,,,,26,107.9,92,9.0,92,20.8%,76,152.4,90,4.8,62,72.7%,69,175.0,80,4.1,65,32.5%,65,138.5
BRK,Offense: Play Context: Transition,10/30/23,@,CHA,W,133,121,-1.0,,,,,,,,,,,,,,,,,76,125.0,85,7.2,71,17.3%,79,155.6,66,2.5,63,75.0%,78,200.0,84,4.7,88,41.7%,71,146.7
BRK,Offense: Play Context: Transition,10/27/23,@,DAL,L,120,125,+6.0,,,,,,,,,,,,,,,,,60,118.8,63,3.9,50,14.9%,66,141.7,87,4.4,72,80.0%,98,266.7,34,-0.5,55,29.7%,26,100.0
BRK,Offense: Play Context: Transition,10/25/23,vs.,CLE,L,113,114,+1.5,,,,,,,,,,,,,,,,,46,114.3,52,2.7,71,17.3%,49,126.7,50,1.5,43,66.7%,37,125.0,53,1.2,72,35.1%,56,127.3
BRK,Defense: Shooting Frequency,03/17/24,@,SAS,L,115,122,+2.0,70,51.5%,19,40.2%,87,14.7%,35,9.8%,79,24.5%,45,9.8%,57,25.5%,55,35.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/16/24,@,IND,L,100,121,+8.5,70,51.5%,4,46.5%,78,16.8%,43,8.9%,74,25.7%,44,9.9%,94,17.8%,90,27.7%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/13/24,@,ORL,L,106,114,+6.0,16,61.8%,19,40.0%,94,11.8%,29,10.6%,87,22.4%,12,14.1%,70,23.5%,41,37.6%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/10/24,@,CLE,W,120,101,+6.5,21,60.6%,27,38.0%,66,19.0%,82,5.1%,81,24.1%,67,7.6%,26,30.4%,39,38.0%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/09/24,@,CHA,L,99,110,-6.5,19,61.1%,5,45.9%,92,12.9%,74,5.9%,95,18.8%,99,2.4%,14,32.9%,55,35.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/07/24,@,DET,L,112,118,-2.5,21,60.5%,27,37.9%,47,21.8%,64,6.9%,58,28.7%,92,4.6%,35,28.7%,63,33.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/05/24,vs.,PHI,W,112,107,-1.0,42,56.1%,32,36.8%,35,24.1%,64,6.9%,46,31.0%,62,8.0%,66,24.1%,70,32.2%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/04/24,vs.,MEM,L,102,106,-9.5,49,55.0%,61,31.0%,49,21.4%,84,4.8%,71,26.2%,71,7.1%,6,35.7%,16,42.9%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,03/02/24,vs.,ATL,W,114,102,+1.0,85,48.2%,24,38.5%,67,18.7%,68,6.6%,76,25.3%,54,8.8%,42,27.5%,48,36.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/29/24,vs.,ATL,W,124,97,-1.5,84,48.7%,62,30.6%,9,31.8%,29,10.6%,8,42.4%,73,7.1%,87,20.0%,92,27.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/27/24,@,ORL,L,81,108,+6.5,6,66.1%,19,40.0%,19,27.7%,95,3.1%,47,30.8%,50,9.2%,87,20.0%,85,29.2%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/26/24,@,MEM,W,111,86,-2.5,91,45.8%,54,32.3%,19,27.7%,72,6.2%,32,33.8%,65,7.7%,52,26.2%,61,33.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/24/24,@,MIN,L,86,101,+8.0,78,50.0%,34,36.3%,73,17.6%,86,4.4%,88,22.0%,1,18.7%,72,23.1%,21,41.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/22/24,@,TOR,L,93,121,+1.5,30,58.2%,51,33.0%,30,25.0%,53,8.0%,36,33.0%,51,9.1%,59,25.0%,60,34.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/14/24,@,BOS,L,86,136,+11.5,4,67.4%,86,24.7%,96,11.0%,7,15.1%,72,26.0%,75,6.8%,1,42.5%,3,49.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/13/24,vs.,BOS,L,110,118,+8.0,17,61.6%,87,24.1%,55,20.7%,15,12.6%,34,33.3%,74,6.9%,7,35.6%,18,42.5%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/10/24,vs.,SAS,W,123,103,-6.0,96,43.4%,48,33.3%,39,23.3%,33,10.0%,34,33.3%,64,7.8%,55,25.6%,63,33.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/08/24,vs.,CLE,L,95,118,+8.0,18,61.2%,33,36.6%,76,17.1%,91,3.7%,91,20.7%,15,13.4%,32,29.3%,17,42.7%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/06/24,vs.,DAL,L,107,119,+2.5,19,61.0%,96,18.1%,29,25.5%,20,11.7%,20,37.2%,35,10.6%,11,34.0%,10,44.7%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/05/24,vs.,GSW,L,98,109,+1.0,84,48.4%,7,44.6%,24,26.7%,64,6.9%,34,33.7%,99,2.0%,88,19.8%,99,21.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,02/03/24,@,PHI,W,136,121,+1.0,94,44.3%,1,52.3%,49,21.6%,97,2.3%,81,23.9%,99,2.3%,80,21.6%,97,23.9%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/31/24,vs.,PHX,L,120,136,+3.5,1,70.5%,48,33.3%,59,20.0%,6,15.6%,26,35.6%,64,7.8%,71,23.3%,76,31.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/29/24,vs.,UTA,W,147,114,+1.0,75,50.6%,10,43.3%,29,25.6%,85,4.4%,51,30.0%,86,5.6%,83,21.1%,93,26.7%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/27/24,vs.,HOU,W,106,104,-4.0,93,45.2%,11,43.0%,46,22.0%,100,0.0%,88,22.0%,82,6.0%,34,29.0%,57,35.0%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/25/24,vs.,MIN,L,94,96,+4.0,43,56.0%,45,34.1%,10,31.7%,46,8.5%,12,40.2%,82,6.1%,89,19.5%,95,25.6%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/23/24,vs.,NYK,L,103,108,+3.5,61,52.9%,51,33.0%,9,31.9%,86,4.4%,23,36.3%,93,4.4%,50,26.4%,78,30.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/21/24,@,LAC,L,114,125,+10.5,29,58.4%,15,41.2%,37,23.7%,61,7.2%,46,30.9%,81,6.2%,80,21.6%,90,27.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/19/24,@,LAL,W,130,112,+7.0,69,51.7%,33,36.5%,36,24.0%,71,6.2%,50,30.2%,88,5.2%,39,28.1%,63,33.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/17/24,@,POR,L,103,105,-5.0,55,54.1%,52,32.6%,30,25.0%,19,12.0%,21,37.0%,55,8.7%,79,21.7%,80,30.4%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/15/24,vs.,MIA,L,95,96,+1.0,97,42.5%,62,30.6%,20,27.6%,32,10.2%,19,37.8%,89,5.1%,49,26.5%,73,31.6%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/11/24,@,CLE,L,102,111,+3.0,87,47.5%,42,34.8%,92,13.0%,68,6.5%,93,19.6%,78,6.5%,3,39.1%,8,45.7%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/07/24,vs.,POR,L,127,134,-9.0,32,57.9%,32,36.8%,81,16.0%,23,11.3%,65,27.4%,85,5.7%,27,30.2%,52,35.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/05/24,vs.,OKC,W,124,115,+4.5,27,58.9%,36,35.9%,41,22.8%,56,7.6%,49,30.4%,33,10.9%,74,22.8%,62,33.7%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/03/24,@,HOU,L,101,112,+4.0,13,62.8%,69,29.3%,69,18.3%,60,7.3%,74,25.6%,70,7.3%,3,37.8%,9,45.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,01/02/24,@,NOP,L,85,112,+5.5,37,57.0%,51,32.9%,90,13.7%,37,9.6%,84,23.3%,46,9.6%,10,34.2%,13,43.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/31/23,@,OKC,L,108,124,+7.5,7,65.6%,24,38.6%,91,13.6%,11,13.6%,65,27.3%,29,11.4%,74,22.7%,60,34.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/29/23,@,WAS,L,104,110,-6.0,33,57.8%,93,20.7%,18,28.3%,19,12.0%,12,40.2%,78,6.5%,15,32.6%,33,39.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/27/23,vs.,MIL,L,122,144,+10.0,2,69.2%,75,27.7%,86,14.9%,79,5.3%,92,20.2%,18,12.8%,2,39.4%,1,52.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/26/23,@,DET,W,118,112,-6.5,78,50.0%,17,40.6%,41,22.8%,20,11.9%,29,34.7%,90,5.0%,88,19.8%,96,24.8%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/23/23,vs.,DET,W,126,115,-9.5,36,57.1%,60,31.0%,47,21.8%,52,8.0%,52,29.9%,74,6.9%,16,32.2%,34,39.1%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/22/23,vs.,DEN,L,117,122,+5.0,31,58.0%,52,32.6%,14,29.3%,35,9.8%,15,39.1%,78,6.5%,79,21.7%,88,28.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/20/23,vs.,NYK,L,102,121,+1.5,49,55.1%,35,36.1%,32,24.7%,50,8.2%,36,33.0%,39,10.3%,85,20.6%,77,30.9%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/18/23,@,UTA,L,108,125,-3.5,36,57.1%,70,29.0%,15,29.0%,53,8.0%,21,37.0%,24,12.0%,78,22.0%,61,34.0%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/16/23,@,GSW,L,120,124,+3.5,33,57.7%,96,18.2%,5,35.4%,13,13.1%,2,48.5%,89,5.1%,38,28.3%,63,33.3%,,,,,,,,,,,,,,,,,,,,
BRK,Defense: Shooting Frequency,12/14/23,@,DEN,L,101,124,+9.5,64,52.4%,12,42.7%,91,13.5%,17,12.4%,73,25.8%,41,10.1%,82,21.3%,75,31.5%,,,,,,,,,,,,,,,,,,,,
