Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
ATL,Defense: Shooting Accuracy,12/15/23,@,TOR,W,125,104,+1.5,31,58.0%,20,76.2%,9,60.0%,51,40.0%,12,56.0%,58,33.3%,73,30.0%,76,31.0%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,12/13/23,@,TOR,L,128,135,+2.5,4,67.8%,47,66.7%,26,50.0%,13,62.5%,16,53.8%,20,53.8%,5,52.4%,3,52.9%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,12/11/23,vs.,DEN,L,122,129,+3.5,20,60.9%,33,71.9%,16,56.2%,76,27.3%,43,44.4%,96,0.0%,1,60.0%,23,42.9%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,12/08/23,@,PHI,L,114,125,+8.5,51,54.6%,18,76.9%,84,30.0%,42,45.5%,76,35.5%,5,66.7%,76,29.2%,52,36.7%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,12/06/23,vs.,BKN,L,113,114,-3.5,70,51.6%,53,65.6%,90,26.9%,43,44.4%,86,31.4%,33,45.5%,44,37.5%,33,40.7%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,12/02/23,@,MIL,L,121,132,+6.5,4,67.4%,19,76.5%,9,60.0%,20,58.3%,7,59.1%,52,37.5%,21,44.0%,25,42.4%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/30/23,@,SAS,W,137,135,-6.5,10,64.0%,47,66.7%,95,22.2%,0,100.0%,17,53.3%,20,53.8%,37,39.3%,20,43.9%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/28/23,@,CLE,L,105,128,+4.0,20,60.8%,31,72.5%,72,35.7%,0,100.0%,34,47.1%,56,36.4%,51,36.0%,55,36.1%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/26/23,@,BOS,L,103,113,+7.5,74,51.1%,54,65.2%,38,46.7%,7,70.0%,12,56.0%,76,26.7%,86,25.8%,90,26.1%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/25/23,@,WAS,W,136,108,-9.5,61,53.1%,5,84.6%,26,50.0%,27,50.0%,23,50.0%,76,25.0%,76,29.2%,86,28.1%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/22/23,vs.,BKN,W,147,145,-3.5,47,55.3%,88,53.8%,44,44.4%,27,50.0%,37,46.2%,31,46.7%,33,40.0%,23,42.9%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/21/23,vs.,IND,L,152,157,-3.5,1,73.9%,38,70.3%,3,66.7%,0,100.0%,0,75.0%,18,54.5%,7,50.0%,5,51.2%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/17/23,vs.,PHI,L,116,126,+1.5,41,56.2%,62,63.3%,69,36.8%,43,44.4%,62,39.3%,43,41.7%,19,44.4%,22,43.3%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/15/23,vs.,NYK,L,114,116,-1.5,37,57.0%,87,54.3%,69,36.8%,16,60.0%,53,41.7%,52,37.5%,4,52.9%,16,45.5%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/14/23,@,DET,W,126,120,-4.5,33,57.8%,19,76.5%,35,47.6%,87,16.7%,57,40.7%,58,33.3%,54,35.0%,61,34.5%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/11/23,vs.,MIA,L,109,117,-7.5,43,56.0%,71,60.7%,0,83.3%,62,33.3%,1,66.7%,96,9.1%,32,40.7%,74,31.6%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/09/23,@,ORL,W,120,119,-3.5,65,52.2%,76,59.0%,69,36.8%,51,40.0%,68,37.5%,20,50.0%,55,34.8%,51,37.0%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/06/23,@,OKC,L,117,126,+1.0,50,54.8%,58,64.5%,70,36.4%,51,40.0%,70,37.0%,58,33.3%,23,43.5%,35,40.0%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/04/23,@,NOP,W,123,105,+2.0,64,52.4%,17,77.3%,41,45.8%,20,57.1%,29,48.4%,70,28.6%,91,23.5%,91,25.8%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,11/01/23,vs.,WAS,W,130,121,-9.0,46,55.4%,11,80.0%,40,46.2%,58,37.5%,48,42.9%,38,42.9%,98,15.4%,92,25.0%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,10/30/23,vs.,MIN,W,127,113,+1.5,34,57.5%,80,57.1%,84,30.0%,7,66.7%,65,38.5%,20,50.0%,13,47.8%,9,48.5%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,10/29/23,@,MIL,W,127,110,+7.5,72,51.2%,61,63.6%,26,50.0%,93,0.0%,43,44.4%,88,18.2%,48,36.7%,74,31.7%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,10/27/23,vs.,NYK,L,120,126,+1.5,29,58.4%,91,52.0%,58,40.0%,16,60.0%,41,45.0%,52,37.5%,7,50.0%,16,45.5%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Shooting Accuracy,10/25/23,@,CHA,L,110,116,-4.0,37,57.1%,45,68.0%,2,70.6%,46,42.9%,4,62.5%,82,23.1%,55,34.8%,78,30.6%,,,,,,,,,,,,,,,,,,,,
ATL,Defense: Play Context: Transition,03/18/24,@,LAL,L,105,136,+9.0,,,,,,,,,,,,,,,,,1,144.8,2,12.4,21,18.4%,6,181.3,59,0.8,76,50.0%,41,150.0,1,10.6,35,32.5%,8,184.6
ATL,Defense: Play Context: Transition,03/17/24,@,LAC,W,110,93,+9.5,,,,,,,,,,,,,,,,,89,100.0,64,0.8,79,11.4%,65,112.5,10,4.8,62,60.0%,7,225.0,92,-4.0,94,13.8%,98,0.0
ATL,Defense: Play Context: Transition,03/15/24,@,UTA,L,122,124,-1.0,,,,,,,,,,,,,,,,,22,125.3,28,5.1,4,22.2%,33,142.1,8,5.2,0,100.0%,10,200.0,63,-0.1,11,42.1%,55,115.4
ATL,Defense: Play Context: Transition,03/13/24,@,POR,L,102,106,-4.0,,,,,,,,,,,,,,,,,67,110.4,17,6.8,18,18.8%,28,147.1,13,4.4,14,85.7%,25,180.0,33,2.5,35,32.4%,38,133.3
ATL,Defense: Play Context: Transition,03/10/24,vs.,NOP,L,103,116,+7.0,,,,,,,,,,,,,,,,,28,123.4,43,3.3,49,14.9%,47,128.6,4,6.4,11,87.5%,10,200.0,87,-3.1,86,17.9%,92,57.1
ATL,Defense: Play Context: Transition,03/08/24,@,MEM,W,99,92,-3.5,,,,,,,,,,,,,,,,,80,105.7,29,5.0,60,13.8%,24,150.0,12,4.5,10,88.9%,36,162.5,55,0.5,93,14.3%,45,125.0
ATL,Defense: Play Context: Transition,03/06/24,vs.,CLE,W,112,101,-3.0,,,,,,,,,,,,,,,,,76,107.4,33,4.4,49,14.9%,45,130.8,49,1.5,22,80.0%,41,150.0,30,2.8,40,31.2%,48,122.2
ATL,Defense: Play Context: Transition,03/05/24,@,NYK,W,116,100,+1.0,,,,,,,,,,,,,,,,,82,104.3,8,9.2,84,10.6%,3,190.0,96,-2.7,76,50.0%,95,25.0,1,11.9,58,26.1%,0,300.0
ATL,Defense: Play Context: Transition,03/02/24,@,BKN,L,102,114,-1.0,,,,,,,,,,,,,,,,,24,124.7,8,9.1,42,15.7%,8,176.9,28,2.9,76,50.0%,10,200.0,20,4.1,43,30.3%,22,155.6
ATL,Defense: Play Context: Transition,02/29/24,@,BKN,L,97,124,+1.5,,,,,,,,,,,,,,,,,5,136.9,20,6.2,43,15.5%,21,154.5,7,5.5,62,60.0%,5,233.3,52,0.8,36,32.3%,45,125.0
ATL,Defense: Play Context: Transition,02/27/24,vs.,UTA,W,124,97,-1.5,,,,,,,,,,,,,,,,,98,90.7,42,3.4,40,15.9%,37,137.5,13,4.3,9,90.9%,32,166.7,71,-0.9,71,22.6%,64,100.0
ATL,Defense: Play Context: Transition,02/25/24,vs.,ORL,W,109,92,-2.0,,,,,,,,,,,,,,,,,95,95.8,61,1.1,52,14.6%,72,107.1,63,0.6,87,42.9%,52,133.3,55,0.5,45,29.7%,64,100.0
ATL,Defense: Play Context: Transition,02/23/24,vs.,TOR,L,121,123,-7.5,,,,,,,,,,,,,,,,,37,120.2,20,6.1,6,21.2%,37,138.1,76,-0.3,46,66.7%,71,100.0,11,5.5,2,50.0%,35,138.9
ATL,Defense: Play Context: Transition,02/14/24,@,CHA,L,99,122,-7.0,,,,,,,,,,,,,,,,,13,129.8,20,6.1,31,17.0%,28,146.7,92,-1.8,38,71.4%,84,80.0,4,8.0,35,32.4%,9,180.0
ATL,Defense: Play Context: Transition,02/12/24,vs.,CHI,L,126,136,-5.0,,,,,,,,,,,,,,,,,10,132.4,71,-0.1,96,7.8%,75,100.0,98,-3.4,76,50.0%,96,0.0,26,3.3,94,13.9%,11,175.0
ATL,Defense: Play Context: Transition,02/10/24,vs.,HOU,W,122,113,-7.5,,,,,,,,,,,,,,,,,69,109.7,57,1.6,35,16.5%,74,105.9,36,2.4,46,66.7%,27,175.0,69,-0.8,42,31.0%,80,84.6
ATL,Defense: Play Context: Transition,02/09/24,@,PHI,W,127,121,-3.5,,,,,,,,,,,,,,,,,27,123.5,64,0.8,36,16.3%,65,112.5,82,-0.7,38,71.4%,71,100.0,44,1.5,27,35.5%,52,118.2
ATL,Defense: Play Context: Transition,02/07/24,@,BOS,L,117,125,+11.5,,,,,,,,,,,,,,,,,37,120.2,86,-2.3,90,9.6%,95,70.0,51,1.4,46,66.7%,41,150.0,90,-3.7,92,15.4%,98,16.7
ATL,Defense: Play Context: Transition,02/05/24,vs.,LAC,L,144,149,+4.0,,,,,,,,,,,,,,,,,2,143.6,58,1.4,82,10.9%,49,127.3,24,3.3,58,62.5%,25,180.0,79,-1.8,75,21.4%,80,83.3
ATL,Defense: Play Context: Transition,02/03/24,vs.,GSW,W,141,134,-2.0,,,,,,,,,,,,,,,,,56,113.9,59,1.4,51,14.8%,60,117.6,53,1.2,0,100.0%,41,150.0,60,0.2,44,30.2%,63,107.7
ATL,Defense: Play Context: Transition,02/02/24,vs.,PHX,W,129,120,+3.5,,,,,,,,,,,,,,,,,39,119.0,12,7.9,4,22.0%,24,150.0,67,0.4,46,66.7%,59,125.0,3,8.6,1,56.7%,17,164.7
ATL,Defense: Play Context: Transition,01/30/24,vs.,LAL,W,138,122,-5.5,,,,,,,,,,,,,,,,,53,114.9,82,-1.6,18,18.8%,74,105.9,85,-1.1,46,66.7%,71,100.0,66,-0.5,16,39.3%,60,110.0
ATL,Defense: Play Context: Transition,01/28/24,vs.,TOR,W,126,125,-6.5,,,,,,,,,,,,,,,,,27,123.8,10,8.4,1,24.8%,24,152.2,5,6.0,68,58.3%,23,185.7,33,2.5,0,58.1%,35,137.5
ATL,Defense: Play Context: Transition,01/26/24,vs.,DAL,L,143,148,-2.0,,,,,,,,,,,,,,,,,3,140.0,10,8.5,54,14.3%,9,173.3,59,0.8,93,33.3%,10,200.0,4,7.6,7,45.2%,12,171.4
ATL,Defense: Play Context: Transition,01/24/24,@,GSW,L,112,134,+6.5,,,,,,,,,,,,,,,,,6,136.8,14,7.4,97,7.4%,0,214.3,18,3.8,76,50.0%,5,233.3,23,3.6,96,11.8%,3,200.0
ATL,Defense: Play Context: Transition,01/22/24,@,SAC,L,107,122,+8.5,,,,,,,,,,,,,,,,,44,117.5,90,-3.3,35,16.5%,88,87.5,92,-1.8,30,75.0%,87,66.7,76,-1.5,56,26.8%,64,100.0
ATL,Defense: Play Context: Transition,01/20/24,vs.,CLE,L,95,116,+2.0,,,,,,,,,,,,,,,,,37,120.0,59,1.3,61,13.7%,56,120.0,88,-1.5,76,50.0%,87,66.7,30,2.8,67,23.8%,31,142.9
ATL,Defense: Play Context: Transition,01/19/24,@,MIA,W,109,108,+7.0,,,,,,,,,,,,,,,,,60,112.5,81,-1.5,18,18.8%,75,100.0,13,4.3,14,85.7%,10,200.0,99,-6.8,27,35.5%,97,33.3
ATL,Defense: Play Context: Transition,01/17/24,vs.,ORL,W,106,104,-4.5,,,,,,,,,,,,,,,,,66,110.6,34,4.3,49,14.9%,36,138.5,17,3.8,58,62.5%,49,140.0,56,0.5,89,16.7%,38,133.3
ATL,Defense: Play Context: Transition,01/15/24,vs.,SAS,W,109,99,-8.5,,,,,,,,,,,,,,,,,97,91.7,83,-1.8,14,19.4%,75,100.0,72,0.1,62,60.0%,67,116.7,79,-1.9,10,42.9%,74,92.3
ATL,Defense: Play Context: Transition,01/13/24,vs.,WAS,L,99,127,-8.0,,,,,,,,,,,,,,,,,14,129.3,3,11.7,1,25.0%,12,166.7,2,7.8,30,75.0%,5,233.3,21,3.9,6,45.9%,33,140.0
ATL,Defense: Play Context: Transition,01/12/24,vs.,IND,L,108,126,-6.0,,,,,,,,,,,,,,,,,10,132.6,2,11.9,2,23.9%,16,161.9,3,7.3,30,75.0%,10,200.0,17,4.5,13,40.6%,35,138.5
ATL,Defense: Play Context: Transition,01/10/24,vs.,PHI,W,139,132,-1.0,,,,,,,,,,,,,,,,,44,117.4,25,5.5,68,12.8%,19,157.1,89,-1.6,58,62.5%,84,80.0,6,7.1,67,23.7%,3,200.0
ATL,Defense: Play Context: Transition,01/07/24,@,ORL,L,110,117,-2.5,,,,,,,,,,,,,,,,,70,109.4,89,-2.9,55,14.2%,85,92.9,27,3.0,30,75.0%,25,180.0,97,-5.9,79,20.5%,95,44.4
ATL,Defense: Play Context: Transition,01/05/24,@,IND,L,116,150,+2.5,,,,,,,,,,,,,,,,,2,143.8,13,7.7,32,16.9%,17,160.0,53,1.3,14,85.7%,52,133.3,7,6.4,37,32.1%,10,177.8
ATL,Defense: Play Context: Transition,01/03/24,vs.,OKC,W,141,138,-1.0,,,,,,,,,,,,,,,,,13,130.2,43,3.3,2,23.6%,47,129.2,59,0.8,22,80.0%,58,128.6,33,2.5,0,60.7%,42,129.4
ATL,Defense: Play Context: Transition,12/31/23,@,WAS,W,130,126,-6.5,,,,,,,,,,,,,,,,,52,115.0,9,8.9,2,23.4%,22,154.2,10,4.9,0,100.0%,8,220.0,35,2.3,2,50.0%,42,129.4
ATL,Defense: Play Context: Transition,12/29/23,vs.,SAC,L,110,117,+1.5,,,,,,,,,,,,,,,,,42,118.2,90,-3.2,47,15.2%,84,93.3,93,-2.0,28,77.8%,83,85.7,73,-1.1,65,24.2%,64,100.0
ATL,Defense: Play Context: Transition,12/26/23,@,CHI,L,113,118,-2.5,,,,,,,,,,,,,,,,,32,121.6,62,1.0,44,15.5%,72,107.1,84,-0.9,62,60.0%,71,100.0,40,1.8,44,30.0%,57,112.5
ATL,Defense: Play Context: Transition,12/23/23,vs.,MEM,L,119,125,-1.5,,,,,,,,,,,,,,,,,21,126.3,5,10.4,73,12.1%,1,200.0,8,5.3,17,83.3%,8,220.0,14,5.1,81,19.4%,8,183.3
ATL,Defense: Play Context: Transition,12/22/23,@,MIA,L,113,122,-1.0,,,,,,,,,,,,,,,,,28,123.2,94,-4.6,15,19.2%,97,58.8,91,-1.7,38,71.4%,91,60.0,78,-1.8,25,36.1%,89,63.6
ATL,Defense: Play Context: Transition,12/20/23,@,HOU,W,134,127,+2.5,,,,,,,,,,,,,,,,,14,129.6,16,7.0,95,8.2%,0,214.3,47,1.6,30,75.0%,32,166.7,12,5.4,88,17.2%,1,250.0
ATL,Defense: Play Context: Transition,12/18/23,vs.,DET,W,130,124,-11.5,,,,,,,,,,,,,,,,,38,119.4,62,1.1,10,20.4%,54,122.2,23,3.4,68,57.1%,27,175.0,82,-2.3,0,70.8%,63,107.1
ATL,Defense: Play Context: Transition,12/16/23,@,CLE,L,119,127,+4.5,,,,,,,,,,,,,,,,,10,132.3,4,10.9,18,18.8%,8,175.0,13,4.3,30,75.0%,24,183.3,7,6.6,18,38.7%,14,170.0
ATL,Defense: Play Context: Transition,12/15/23,@,TOR,W,125,104,+1.5,,,,,,,,,,,,,,,,,85,103.1,71,-0.1,3,22.9%,62,115.8,56,1.1,11,87.5%,58,128.6,71,-1.0,4,48.3%,61,109.1
ATL,Defense: Play Context: Transition,12/13/23,@,TOR,L,128,135,+2.5,,,,,,,,,,,,,,,,,9,133.7,30,4.7,40,15.8%,32,142.9,63,0.6,0,100.0%,71,100.0,13,5.3,39,31.6%,17,163.6
ATL,Defense: Play Context: Transition,12/11/23,vs.,DEN,L,122,129,+3.5,,,,,,,,,,,,,,,,,12,130.9,40,3.6,20,18.6%,41,133.3,63,0.6,93,33.3%,52,133.3,36,2.2,14,40.0%,44,127.3
ATL,Defense: Play Context: Transition,12/08/23,@,PHI,L,114,125,+8.5,,,,,,,,,,,,,,,,,21,126.3,45,3.1,55,14.1%,33,141.7,67,0.4,46,66.7%,59,125.0,31,2.6,46,29.4%,24,150.0
ATL,Defense: Play Context: Transition,12/06/23,vs.,BKN,L,113,114,-3.5,,,,,,,,,,,,,,,,,62,111.8,75,-0.5,26,17.6%,74,106.3,53,1.3,38,71.4%,41,150.0,77,-1.6,24,36.4%,75,90.9
ATL,Defense: Play Context: Transition,12/02/23,@,MIL,L,121,132,+6.5,,,,,,,,,,,,,,,,,16,128.2,34,4.4,28,17.5%,41,135.3,68,0.4,22,80.0%,59,125.0,21,3.9,17,38.9%,35,138.5
ATL,Defense: Play Context: Transition,11/30/23,@,SAS,W,137,135,-6.5,,,,,,,,,,,,,,,,,23,125.0,16,7.1,42,15.7%,10,171.4,65,0.5,30,75.0%,52,133.3,7,6.5,17,38.9%,9,181.8
ATL,Defense: Play Context: Transition,11/28/23,@,CLE,L,105,128,+4.0,,,,,,,,,,,,,,,,,27,123.5,16,7.1,13,19.6%,35,140.0,36,2.4,76,50.0%,27,175.0,10,5.8,28,34.9%,33,140.0
ATL,Defense: Play Context: Transition,11/26/23,@,BOS,L,103,113,+7.5,,,,,,,,,,,,,,,,,65,111.0,70,0.0,57,14.0%,62,115.4,23,3.3,72,55.6%,37,160.0,92,-4.1,79,20.0%,86,71.4
ATL,Defense: Play Context: Transition,11/25/23,@,WAS,W,136,108,-9.5,,,,,,,,,,,,,,,,,88,101.3,83,-1.8,67,13.0%,75,100.0,21,3.5,0,100.0%,3,250.0,96,-5.3,42,30.8%,93,50.0
ATL,Defense: Play Context: Transition,11/22/23,vs.,BKN,W,147,145,-3.5,,,,,,,,,,,,,,,,,26,124.1,98,-6.1,67,12.9%,96,66.7,97,-3.3,30,75.0%,92,50.0,89,-3.6,74,21.6%,90,62.5
ATL,Defense: Play Context: Transition,11/21/23,vs.,IND,L,152,157,-3.5,,,,,,,,,,,,,,,,,1,145.8,8,9.0,40,15.9%,11,168.8,25,3.2,68,57.1%,5,233.3,20,4.0,1,54.5%,32,141.7
ATL,Defense: Play Context: Transition,11/17/23,vs.,PHI,L,116,126,+1.5,,,,,,,,,,,,,,,,,19,126.5,46,3.0,45,15.3%,40,135.7,71,0.2,46,66.7%,67,116.7,21,4.0,56,26.7%,12,171.4
ATL,Defense: Play Context: Transition,11/15/23,vs.,NYK,L,114,116,-1.5,,,,,,,,,,,,,,,,,28,123.4,24,5.5,60,13.8%,33,141.7,48,1.5,87,44.4%,59,125.0,21,4.0,37,32.1%,24,150.0
ATL,Defense: Play Context: Transition,11/14/23,@,DET,W,126,120,-4.5,,,,,,,,,,,,,,,,,43,117.6,46,3.0,61,13.7%,36,138.5,72,0.1,46,66.7%,67,116.7,30,2.8,49,28.6%,21,157.1
ATL,Defense: Play Context: Transition,11/11/23,vs.,MIA,L,109,117,-7.5,,,,,,,,,,,,,,,,,63,111.7,90,-3.0,52,14.6%,89,85.7,84,-1.0,44,70.0%,71,100.0,85,-2.7,83,18.8%,95,40.0
ATL,Defense: Play Context: Transition,11/09/23,@,ORL,W,120,119,-3.5,,,,,,,,,,,,,,,,,50,115.5,25,5.5,35,16.5%,22,153.3,15,4.0,76,50.0%,10,200.0,45,1.4,20,37.9%,41,130.0
ATL,Defense: Play Context: Transition,11/06/23,@,OKC,L,117,126,+1.0,,,,,,,,,,,,,,,,,50,115.4,9,8.7,11,20.2%,17,160.0,54,1.2,38,71.4%,49,140.0,7,6.6,16,39.5%,17,164.3
ATL,Defense: Play Context: Transition,11/04/23,@,NOP,W,123,105,+2.0,,,,,,,,,,,,,,,,,67,110.5,56,1.7,24,17.9%,59,118.8,27,3.0,10,88.9%,51,137.5,75,-1.3,29,34.6%,64,100.0
ATL,Defense: Play Context: Transition,11/01/23,vs.,WAS,W,130,121,-9.0,,,,,,,,,,,,,,,,,71,109.1,23,5.8,29,17.3%,33,142.1,5,6.1,57,64.3%,27,177.8,65,-0.4,29,34.5%,60,110.0
ATL,Defense: Play Context: Transition,10/30/23,vs.,MIN,W,127,113,+1.5,,,,,,,,,,,,,,,,,57,113.5,6,9.8,79,11.5%,1,200.0,63,0.6,62,60.0%,52,133.3,2,9.2,46,29.6%,2,225.0
ATL,Defense: Play Context: Transition,10/29/23,@,MIL,W,127,110,+7.5,,,,,,,,,,,,,,,,,82,104.3,95,-5.1,8,20.7%,92,78.9,72,0.0,28,77.8%,83,85.7,99,-7.1,5,47.8%,93,54.5
ATL,Defense: Play Context: Transition,10/27/23,vs.,NYK,L,120,126,+1.5,,,,,,,,,,,,,,,,,36,120.4,86,-2.3,35,16.5%,75,100.0,83,-0.8,46,66.7%,71,100.0,75,-1.4,43,30.3%,64,100.0
ATL,Defense: Play Context: Transition,10/25/23,@,CHA,L,110,116,-4.0,,,,,,,,,,,,,,,,,60,112.6,79,-0.9,62,13.6%,72,107.1,85,-1.1,98,20.0%,96,0.0,60,0.2,32,33.3%,55,115.4
BOS,Offense: Shooting Frequency,03/18/24,vs.,DET,W,119,94,-15.0,66,57.4%,3,17.3%,80,27.6%,27,6.1%,66,33.7%,59,10.2%,97,38.8%,97,49.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/17/24,@,WAS,W,130,104,-14.5,88,63.2%,38,30.6%,1,8.2%,68,10.2%,5,18.4%,98,18.4%,85,32.7%,99,51.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/14/24,vs.,PHX,W,127,112,-5.5,96,67.4%,11,23.3%,33,18.9%,22,5.6%,20,24.4%,35,7.8%,100,44.4%,99,52.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/12/24,@,UTA,W,123,107,-6.5,66,57.6%,3,17.3%,71,25.5%,27,6.1%,57,31.6%,5,4.1%,100,46.9%,99,51.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/11/24,@,POR,W,121,99,-11.5,58,56.2%,25,27.7%,72,25.7%,57,8.9%,71,34.7%,75,11.9%,46,25.7%,58,37.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/09/24,@,PHX,W,117,107,-5.5,62,56.9%,56,34.3%,49,21.2%,11,4.0%,23,25.3%,48,9.1%,80,31.3%,72,40.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/07/24,@,DEN,L,109,115,-2.0,26,51.1%,76,38.8%,25,17.3%,19,5.1%,13,22.4%,39,8.2%,76,30.6%,64,38.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/05/24,@,CLE,L,104,105,-8.5,20,50.0%,72,37.8%,21,16.3%,38,7.1%,17,23.5%,84,13.3%,44,25.5%,64,38.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/03/24,vs.,GSW,W,140,88,-8.0,100,74.6%,42,31.6%,13,14.5%,20,5.3%,7,19.7%,37,7.9%,98,40.8%,97,48.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,03/01/24,vs.,DAL,W,138,110,-8.5,97,68.5%,12,23.9%,63,23.9%,24,5.7%,46,29.5%,79,12.5%,89,34.1%,94,46.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/27/24,vs.,PHI,W,117,99,-11.5,68,57.9%,99,50.6%,27,17.6%,50,8.2%,27,25.9%,40,8.2%,2,15.3%,3,23.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/24/24,@,NYK,W,116,102,-6.0,96,67.7%,98,48.8%,0,7.1%,16,4.8%,0,11.9%,28,7.1%,83,32.1%,67,39.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/22/24,@,CHI,W,129,112,-8.5,97,68.4%,15,24.7%,3,10.6%,86,12.9%,17,23.5%,27,7.1%,100,44.7%,99,51.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/14/24,vs.,BKN,W,136,86,-11.5,96,67.4%,14,24.7%,4,11.0%,93,15.1%,28,26.0%,25,6.8%,99,42.5%,97,49.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/13/24,@,BKN,W,118,110,-8.0,83,61.6%,13,24.1%,45,20.7%,84,12.6%,65,33.3%,26,6.9%,93,35.6%,82,42.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/11/24,@,MIA,W,110,106,-8.0,82,61.3%,3,17.4%,87,30.2%,49,8.1%,83,38.4%,99,18.6%,45,25.6%,88,44.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/09/24,vs.,WAS,W,133,129,-18.0,63,57.1%,48,32.7%,62,23.5%,68,10.2%,66,33.7%,2,3.1%,76,30.6%,37,33.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/07/24,vs.,ATL,W,125,117,-11.5,84,61.8%,48,32.6%,5,11.6%,20,5.3%,3,16.8%,90,14.7%,94,35.8%,98,50.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/04/24,vs.,MEM,W,131,91,-19.5,68,58.0%,71,37.5%,2,9.4%,29,6.2%,1,15.6%,19,6.2%,98,40.6%,94,46.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,02/01/24,vs.,LAL,L,105,114,-15.5,26,51.0%,9,22.2%,55,22.2%,48,8.1%,51,30.3%,39,8.1%,98,39.4%,95,47.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/30/24,vs.,IND,W,129,124,-8.5,90,63.8%,7,20.4%,68,24.7%,95,16.1%,89,40.9%,7,4.3%,90,34.4%,64,38.7%,,,,,,,,,,,,,,,,,,,,
